Tab Name,Cell Ref,Formula,Notes
Sales Approach,LY163,"=1/((MD163<>"""")*(LEN(MD163)<>0))",Backend UI Toggle
Sales Approach,LY164,"=1/((MD164<>"""")*(LEN(MD164)<>0))",Backend UI Toggle
Sales Approach,LY165,"=1/((MD165<>"""")*(LEN(MD165)<>0))",Backend UI Toggle
Sales Approach,LY166,"=1/((MD166<>"""")*(LEN(MD166)<>0))",Backend UI Toggle
Sales Approach,LY167,"=1/((MD167<>"""")*(LEN(MD167)<>0))",Backend UI Toggle
Sales Approach,LY168,"=1/((MD168<>"""")*(LEN(MD168)<>0))",Backend UI Toggle
Sales Approach,OK193,"=1/((OL193=""Show"")+(OL193<>""Hide""))",Backend UI Toggle
Sales Approach,OK194,"=1/((OL194=""Show"")+(OL194<>""Hide""))",Backend UI Toggle
Sales Approach,OK195,"=1/((OL195=""Show"")+(OL195<>""Hide""))",Backend UI Toggle
Sales Approach,OK196,"=1/((OL196=""Show"")+(OL196<>""Hide""))",Backend UI Toggle
Sales Approach,OK198,"=1/((OL198=""Show"")+(OL198<>""Hide"")*SUM(OQ198:PB198)*(pvaPropertyTypeKey<>""Multi-Family|Affordable""))",Backend UI Toggle
Sales Approach,OK200,"=1/((OL200=""Show"")+(OL200<>""Hide"")*(OO200<>""""))",Backend UI Toggle
Sales Approach,OK201,"=1/((OL201=""Show"")+(OL201<>""Hide"")*(pvaGridPropertyTypeKey=""Retail-Commercial|All"")*(OO201<>""""))",Backend UI Toggle
Sales Approach,OK202,"=1/((OL202=""Show"")+(OL202<>""Hide"")*(pvaGridPropertyTypeKey=""Retail-Commercial|All"")*(OO202<>""""))",Backend UI Toggle
Sales Approach,OK203,"=1/((OL203=""Show"")+(OL203<>""Hide"")*($OF$198)*(OO203<>""""))",Backend UI Toggle
Sales Approach,OK204,"=1/((OL204=""Show"")+(OL204<>""Hide"")*($OF$198)*(OO204<>""""))",Backend UI Toggle
Sales Approach,OK205,"=1/((OL205=""Show"")+(OL205<>""Hide"")*(OR($OF$198,$OF$199))*(OO205<>""""))",Backend UI Toggle
Sales Approach,OK206,"=1/((OL206=""Show"")+(OL206<>""Hide"")*($OF$198)*(OO206<>""""))",Backend UI Toggle
Sales Approach,OK207,"=1/((OL207=""Show"")+(OL207<>""Hide"")*($OF$198)*(OO207<>""""))",Backend UI Toggle
Sales Approach,OK208,"=1/((OL208=""Show"")+(OL208<>""Hide"")*(OR($OF$197,$OF$199))*(OO208<>""""))",Backend UI Toggle
Sales Approach,OK209,"=1/((OL209=""Show"")+(OL209<>""Hide"")*(OR(AND($OF$197,NOT($OF$198)),pvaGridPropertyTypeKey=""Senior Housing|All"",$OF$199))*(OO209<>""""))",Backend UI Toggle
Sales Approach,OK210,"=1/((OL210=""Show"")+(OL210<>""Hide"")*(pvaGridPropertyTypeKey=""Multi-Family|Student-Oriented Housing"")*(OO210<>""""))",Backend UI Toggle
Sales Approach,OK211,"=1/((OL211=""Show"")+(OL211<>""Hide"")*(pvaGridPropertyTypeKey=""Multi-Family|Affordable"")*(OO211<>""""))",Backend UI Toggle
Sales Approach,OK212,"=1/((OL212=""Show"")+(OL212<>""Hide"")*(pvaGridPropertyTypeKey=""Multi-Family|Affordable"")*(OO212<>""""))",Backend UI Toggle
Sales Approach,OK213,"=1/((OL213=""Show"")+(OL213<>""Hide"")*OR(pvaGridPropertyTypeKey=""Multi-Family|Affordable"",pvaGridPropertyTypeKey=""Senior Housing|All"",$OF$199)*(OO213<>""""))",Backend UI Toggle
Sales Approach,OK214,"=1/((OL214=""Show"")+(OL214<>""Hide"")*(OR(pvaGridPropertyTypeKey=""Multi-Family|Affordable"",$OF$199))*(OO214<>""""))",Backend UI Toggle
Sales Approach,OK215,"=1/((OL215=""Show"")+(OL215<>""Hide"")*(pvaGridPropertyTypeKey=""Multi-Family|Affordable"")*(OO215<>""""))",Backend UI Toggle
Sales Approach,OK216,"=1/((OL216=""Show"")+(OL216<>""Hide"")*(pvaGridPropertyTypeKey=""Multi-Family|Affordable"")*(OO216<>""""))",Backend UI Toggle
Sales Approach,OK217,"=1/((OL217=""Show"")+(OL217<>""Hide"")*(OO217<>""""))",Backend UI Toggle
Sales Approach,OK218,"=1/((OL218=""Show"")+(OL218<>""Hide"")*(pvaGridPropertyTypeKey=""Senior Housing|All"")*(OO218<>""""))",Backend UI Toggle
Sales Approach,OK219,"=1/((OL219=""Show"")+(OL219<>""Hide"")*(pvaGridPropertyTypeKey=""Senior Housing|All"")*(pvaSH_HasNC)*(OO219<>""""))",Backend UI Toggle
Sales Approach,OK220,"=1/((OL220=""Show"")+(OL220<>""Hide"")*(pvaGridPropertyTypeKey=""Senior Housing|All"")*(OO220<>""""))",Backend UI Toggle
Sales Approach,OK221,"=1/((OL221=""Show"")+(OL221<>""Hide"")*(pvaGridPropertyTypeKey=""Senior Housing|All"")*(OO221<>""""))",Backend UI Toggle
Sales Approach,OK222,"=1/((OL222=""Show"")+(OL222<>""Hide"")*(pvaGridPropertyTypeKey=""Senior Housing|All"")*(OO222<>""""))",Backend UI Toggle
Sales Approach,OK223,"=1/((OL223=""Show"")+(OL223<>""Hide"")*(pvaGridPropertyTypeKey=""Senior Housing|All"")*(OO223<>""""))",Backend UI Toggle
Sales Approach,OK224,"=1/((OL224=""Show"")+(OL224<>""Hide"")*(OR($OF$199,pvaGridPropertyTypeKey=""Senior Housing|All""))*(OO224<>""""))",Backend UI Toggle
Sales Approach,OK225,"=1/((OL225=""Show"")+(OL225<>""Hide"")*(OR($OF$199,pvaGridPropertyTypeKey=""Senior Housing|All""))*(OO225<>""""))",Backend UI Toggle
Sales Approach,OK226,"=1/((OL226=""Show"")+(OL226<>""Hide"")*(OR($OF$199,pvaGridPropertyTypeKey=""Senior Housing|All""))*(OO226<>""""))",Backend UI Toggle
Sales Approach,OK227,"=1/((OL227=""Show"")+(OL227<>""Hide"")*(pvaGridPropertyTypeKey=""Senior Housing|All"")*(OO227<>""""))",Backend UI Toggle
Sales Approach,OK228,"=1/((OL228=""Show"")+(OL228<>""Hide"")*(pvaGridPropertyTypeKey=""Senior Housing|All"")*(OO228<>""""))",Backend UI Toggle
Sales Approach,OK229,"=1/((OL229=""Show"")+(OL229<>""Hide"")*(pvaGridPropertyTypeKey=""Senior Housing|All"")*(OO229<>""""))",Backend UI Toggle
Sales Approach,OK230,"=1/((OL230=""Show"")+(OL230<>""Hide"")*(OO230<>""""))",Backend UI Toggle
Sales Approach,OK231,"=1/((OL231=""Show"")+(OL231<>""Hide"")*(OO231<>""""))",Backend UI Toggle
Sales Approach,OK244,"=1/((OL244=""Show"")+(OL244<>""Hide"")*(OO244<>"""")*(OO244<>0)*OA245)",Backend UI Toggle
Sales Approach,OK246,"=1/((OL246=""Show"")+(OL246<>""Hide"")*(OO246<>"""")*(OO246<>0)*OA247)",Backend UI Toggle
Sales Approach,OK248,"=1/((OL248=""Show"")+(OL248<>""Hide"")*(OO248<>"""")*(OO248<>0)*OA249)",Backend UI Toggle
Sales Approach,OK250,"=1/((OL250=""Show"")+(OL250<>""Hide"")*(OO250<>"""")*(OO250<>0)*OA251)",Backend UI Toggle
Sales Approach,OK252,"=1/((OL252=""Show"")+(OL252<>""Hide"")*(OO252<>"""")*(OO252<>0)*OA253)",Backend UI Toggle
Sales Approach,OK254,"=1/((OL254=""Show"")+(OL254<>""Hide"")*(OO254<>"""")*(OO254<>0)*OA255)",Backend UI Toggle
Sales Approach,OK256,"=1/((OL256=""Show"")+(OL256<>""Hide"")*(OO256<>"""")*(OO256<>0)*OA257)",Backend UI Toggle
Sales Approach,OK258,"=1/((OL258=""Show"")+(OL258<>""Hide"")*(OO258<>"""")*(OO258<>0)*OA259)",Backend UI Toggle
Sales Approach,OK260,"=1/((OL260=""Show"")+(OL260<>""Hide"")*(OO260<>"""")*(OO260<>0)*OA261)",Backend UI Toggle
Sales Approach,OK262,"=1/((OL262=""Show"")+(OL262<>""Hide"")*(OO262<>"""")*(OO262<>0)*OA263)",Backend UI Toggle
Sales Approach,OK264,"=1/((OL264=""Show"")+(OL264<>""Hide"")*(OO264<>"""")*(OO264<>0)*OA265)",Backend UI Toggle
Sales Approach,OK266,"=1/((OL266=""Show"")+(OL266<>""Hide"")*(OO266<>"""")*(OO266<>0)*OA267)",Backend UI Toggle
Sales Approach,QL325,"=1/((QL326=""Show"")+(QL326<>""Hide"")*(QL319<>0))",Backend UI Toggle
Sales Approach,QM325,"=1/((QM326=""Show"")+(QM326<>""Hide"")*(QM319<>0))",Backend UI Toggle
Sales Approach,QN325,"=1/((QN326=""Show"")+(QN326<>""Hide"")*(QN319<>0))",Backend UI Toggle
Sales Approach,QO325,"=1/((QO326=""Show"")+(QO326<>""Hide"")*(QO319<>0))",Backend UI Toggle
Sales Approach,QP325,"=1/((QP326=""Show"")+(QP326<>""Hide"")*(QP319<>0))",Backend UI Toggle
Sales Approach,QQ325,"=1/((QQ326=""Show"")+(QQ326<>""Hide"")*(QQ319<>0))",Backend UI Toggle
Sales Approach,QG331,"=1/(((QH331=""Show""))+(QH331<>""Hide"")*(QK331<>0)*(QK331<>""""))",Backend UI Toggle
Sales Approach,QG332,"=1/(((QH332=""Show""))+(QH332<>""Hide"")*(QK332<>0)*(QK332<>""""))",Backend UI Toggle
Sales Approach,QG333,"=1/(((QH333=""Show""))+(QH333<>""Hide"")*(QK333<>0)*(QK333<>""""))",Backend UI Toggle
Sales Approach,QG334,"=1/(((QH334=""Show""))+(QH334<>""Hide"")*(QK334<>0)*(QK334<>""""))",Backend UI Toggle
Sales Approach,QG335,"=1/(((QH335=""Show""))+(QH335<>""Hide"")*(QK335<>0)*(QK335<>""""))",Backend UI Toggle
Sales Approach,QG336,"=1/(((QH336=""Show""))+(QH336<>""Hide"")*(QK336<>0)*(QK336<>""""))",Backend UI Toggle
Sales Approach,QG337,"=1/(((QH337=""Show""))+(QH337<>""Hide"")*(QK337<>0)*(QK337<>""""))",Backend UI Toggle
Sales Approach,QG338,"=1/(((QH338=""Show""))+(QH338<>""Hide"")*(QK338<>0)*(QK338<>""""))",Backend UI Toggle
Sales Approach,QG339,"=1/(((QH339=""Show""))+(QH339<>""Hide"")*(QK339<>0)*(QK339<>""""))",Backend UI Toggle
Sales Approach,QG340,"=1/(((QH340=""Show""))+(QH340<>""Hide"")*(QK340<>0)*(QK340<>""""))",Backend UI Toggle
Sales Approach,QG341,"=1/(((QH341=""Show""))+(QH341<>""Hide"")*(QK341<>0)*(QK341<>""""))",Backend UI Toggle
Sales Approach,QG342,"=1/(((QH342=""Show""))+(QH342<>""Hide"")*(QK342<>0)*(QK342<>""""))",Backend UI Toggle
Sales Approach,QG343,"=1/(((QH343=""Show""))+(QH343<>""Hide"")*(QK343<>0)*(QK343<>""""))",Backend UI Toggle
Sales Approach,QG344,"=1/(((QH344=""Show""))+(QH344<>""Hide"")*(QK344<>0)*(QK344<>""""))",Backend UI Toggle
Sales Approach,QG345,"=1/(((QH345=""Show""))+(QH345<>""Hide"")*(QK345<>0)*(QK345<>""""))",Backend UI Toggle
Sales Approach,QG346,"=1/(((QH346=""Show""))+(QH346<>""Hide"")*(QK346<>0)*(QK346<>""""))",Backend UI Toggle
Sales Approach,QG347,"=1/(((QH347=""Show""))+(QH347<>""Hide"")*(QK347<>0)*(QK347<>""""))",Backend UI Toggle
Sales Approach,QG348,"=1/(((QH348=""Show""))+(QH348<>""Hide"")*(QK348<>0)*(QK348<>""""))",Backend UI Toggle
Sales Approach,QG349,"=1/(((QH349=""Show""))+(QH349<>""Hide"")*(QK349<>0)*(QK349<>""""))",Backend UI Toggle
Sales Approach,QG350,"=1/(((QH350=""Show""))+(QH350<>""Hide"")*(QK350<>0)*(QK350<>""""))",Backend UI Toggle
Sales Approach,QG351,"=1/(((QH351=""Show""))+(QH351<>""Hide"")*(QK351<>0)*(QK351<>""""))",Backend UI Toggle
Sales Approach,QG352,"=1/(((QH352=""Show""))+(QH352<>""Hide"")*(QK352<>0)*(QK352<>""""))",Backend UI Toggle
Sales Approach,QG353,"=1/(((QH353=""Show""))+(QH353<>""Hide"")*(QK353<>0)*(QK353<>""""))",Backend UI Toggle
Sales Approach,QG354,"=1/(((QH354=""Show""))+(QH354<>""Hide"")*(QK354<>0)*(QK354<>""""))",Backend UI Toggle
Sales Approach,QG355,"=1/(((QH355=""Show""))+(QH355<>""Hide"")*(QK355<>0)*(QK355<>""""))",Backend UI Toggle
Sales Approach,QG356,"=1/(((QH356=""Show""))+(QH356<>""Hide"")*(QK356<>0)*(QK356<>""""))",Backend UI Toggle
Sales Approach,QG357,"=1/(((QH357=""Show""))+(QH357<>""Hide"")*(QK357<>0)*(QK357<>""""))",Backend UI Toggle
Sales Approach,QG358,"=1/(((QH358=""Show""))+(QH358<>""Hide"")*(QK358<>0)*(QK358<>""""))",Backend UI Toggle
Sales Approach,QG359,"=1/(((QH359=""Show""))+(QH359<>""Hide"")*(QK359<>0)*(QK359<>""""))",Backend UI Toggle
Sales Approach,QG360,"=1/(((QH360=""Show""))+(QH360<>""Hide"")*(QK360<>0)*(QK360<>""""))",Backend UI Toggle
Sales Approach,QG361,"=1/(((QH361=""Show""))+(QH361<>""Hide"")*(QK361<>0)*(QK361<>""""))",Backend UI Toggle
Sales Approach,QG362,"=1/(((QH362=""Show""))+(QH362<>""Hide"")*(QK362<>0)*(QK362<>""""))",Backend UI Toggle
Sales Approach,QG363,"=1/(((QH363=""Show""))+(QH363<>""Hide"")*(QK363<>0)*(QK363<>""""))",Backend UI Toggle
Sales Approach,QG364,"=1/(((QH364=""Show""))+(QH364<>""Hide"")*(QK364<>0)*(QK364<>""""))",Backend UI Toggle
Sales Approach,QG365,"=1/(((QH365=""Show""))+(QH365<>""Hide"")*(QK365<>0)*(QK365<>""""))",Backend UI Toggle
Sales Approach,QG366,"=1/(((QH366=""Show""))+(QH366<>""Hide"")*(QK366<>0)*(QK366<>""""))",Backend UI Toggle
Sales Approach,QG367,"=1/(((QH367=""Show""))+(QH367<>""Hide"")*(QK367<>0)*(QK367<>""""))",Backend UI Toggle
Sales Approach,QG368,"=1/(((QH368=""Show""))+(QH368<>""Hide"")*(QK368<>0)*(QK368<>""""))",Backend UI Toggle
Sales Approach,QG369,"=1/(((QH369=""Show""))+(QH369<>""Hide"")*(QK369<>0)*(QK369<>""""))",Backend UI Toggle
Sales Approach,QG370,"=1/(((QH370=""Show""))+(QH370<>""Hide"")*(QK370<>0)*(QK370<>""""))",Backend UI Toggle
Sales Approach,QG371,"=1/(((QH371=""Show""))+(QH371<>""Hide"")*(QK371<>0)*(QK371<>""""))",Backend UI Toggle
Sales Approach,QG372,"=1/(((QH372=""Show""))+(QH372<>""Hide"")*(QK372<>0)*(QK372<>""""))",Backend UI Toggle
Sales Approach,QG373,"=1/(((QH373=""Show""))+(QH373<>""Hide"")*(QK373<>0)*(QK373<>""""))",Backend UI Toggle
Sales Approach,QG374,"=1/(((QH374=""Show""))+(QH374<>""Hide"")*(QK374<>0)*(QK374<>""""))",Backend UI Toggle
Sales Approach,QG375,"=1/(((QH375=""Show""))+(QH375<>""Hide"")*(QK375<>0)*(QK375<>""""))",Backend UI Toggle
Sales Approach,QG376,"=1/(((QH376=""Show""))+(QH376<>""Hide""))",Backend UI Toggle
Sales Approach,QG377,"=1/(((QH377=""Show""))+(QH377<>""Hide""))",Backend UI Toggle
Sales Approach,QY388,"=1/((QY389=""Show"")+(QY389<>""Hide""))",Backend UI Toggle
Sales Approach,QZ388,"=1/((QZ389=""Show"")+(QZ389<>""Hide""))",Backend UI Toggle
Sales Approach,RA388,"=1/((RA389=""Show"")+(RA389<>""Hide""))",Backend UI Toggle
Sales Approach,RB388,"=1/((RB389=""Show"")+(RB389<>""Hide""))",Backend UI Toggle
Sales Approach,RC388,"=1/((RC389=""Show"")+(RC389<>""Hide""))",Backend UI Toggle
Sales Approach,QT393,"=1/((QU393=""Show"")+(QU393<>""Hide""))",Backend UI Toggle
Sales Approach,QT394,"=1/((QU394=""Show"")+(QU394<>""Hide""))",Backend UI Toggle
Sales Approach,QT395,"=1/((QU395=""Show"")+(QU395<>""Hide""))",Backend UI Toggle
Sales Approach,QT396,"=1/((QU396=""Show"")+(QU396<>""Hide""))",Backend UI Toggle
Sales Approach,QT397,"=1/((QU397=""Show"")+(QU397<>""Hide""))",Backend UI Toggle
Sales Approach,QT398,"=1/((QU398=""Show"")+(QU398<>""Hide""))",Backend UI Toggle
Sales Approach,QT399,"=1/((QU399=""Show"")+(QU399<>""Hide""))",Backend UI Toggle
Sales Approach,QT400,"=1/((QU400=""Show"")+(QU400<>""Hide""))",Backend UI Toggle
Sales Approach,QT401,"=1/((QU401=""Show"")+(QU401<>""Hide""))",Backend UI Toggle
Sales Approach,QT402,"=1/((QU402=""Show"")+(QU402<>""Hide""))",Backend UI Toggle
Sales Approach,RM406,"=1/((RM407=""Show"")+(RM407<>""Hide"")*(QL319<>0))",Backend UI Toggle
Sales Approach,RN406,"=1/((RN407=""Show"")+(RN407<>""Hide"")*(QM319<>0))",Backend UI Toggle
Sales Approach,RO406,"=1/((RO407=""Show"")+(RO407<>""Hide"")*(QN319<>0))",Backend UI Toggle
Sales Approach,RP406,"=1/((RP407=""Show"")+(RP407<>""Hide"")*(QO319<>0))",Backend UI Toggle
Sales Approach,RQ406,"=1/((RQ407=""Show"")+(RQ407<>""Hide"")*(QP319<>0))",Backend UI Toggle
Sales Approach,RR406,"=1/((RR407=""Show"")+(RR407<>""Hide"")*(QQ319<>0))",Backend UI Toggle
Sales Approach,RH411,"=1/((RI411=""Show"")+(RI411<>""Hide""))",Backend UI Toggle
Sales Approach,RH412,"=1/((RI412=""Show"")+(RI412<>""Hide""))",Backend UI Toggle
Sales Approach,RH413,"=1/((RI413=""Show"")+(RI413<>""Hide""))",Backend UI Toggle
Sales Approach,RH414,"=1/((RI414=""Show"")+(RI414<>""Hide""))",Backend UI Toggle
Sales Approach,RH415,"=1/((RI415=""Show"")+(RI415<>""Hide""))",Backend UI Toggle
Sales Approach,RU431,"=1/((RV431=""Show"")+(RV431<>""Hide""))",Backend UI Toggle
Sales Approach,TE450,"=1/((TE451=""Show"")+(TE451<>""Hide""))",Backend UI Toggle
Sales Approach,TF450,"=1/((TF451=""Show"")+(TF451<>""Hide""))",Backend UI Toggle
Sales Approach,TG450,"=1/((TG451=""Show"")+(TG451<>""Hide"")*(pvaPropertyTypeKey=""Lodging & Hospitality|All""))",Backend UI Toggle
Sales Approach,TH450,"=1/((TH451=""Show"")+(TH451<>""Hide"")*(pvaPropertyTypeKey=""Lodging & Hospitality|All""))",Backend UI Toggle
Sales Approach,TI450,"=1/((TI451=""Show"")+(TI451<>""Hide"")*(pvaPropertyTypeKey=""Lodging & Hospitality|All""))",Backend UI Toggle
Sales Approach,TJ450,"=1/((TJ451=""Show"")+(TJ451<>""Hide"")*(pvaPropertyTypeKey=""Lodging & Hospitality|All""))",Backend UI Toggle
Sales Approach,TK450,"=1/((TK451=""Show"")+(TK451<>""Hide"")*(pvaPropertyTypeKey=""Lodging & Hospitality|All""))",Backend UI Toggle
Sales Approach,TL450,"=1/((TL451=""Show"")+(TL451<>""Hide"")*(pvaPropertyTypeKey=""Lodging & Hospitality|All""))",Backend UI Toggle
Sales Approach,TM450,"=1/((TM451=""Show"")+(TM451<>""Hide"")*(pvaPropertyTypeKey<>""Lodging & Hospitality|All""))",Backend UI Toggle
Sales Approach,TN450,"=1/((TN451=""Show"")+(TN451<>""Hide""))",Backend UI Toggle
Sales Approach,TO450,"=1/((TO451=""Show"")+(TO451<>""Hide""))",Backend UI Toggle
Sales Approach,SW468,"=1/((SX468=""Show"")+(SX468<>""Hide"")*(pvaPropertyTypeKey<>""Lodging & Hospitality|All""))",Backend UI Toggle
Sales Approach,SW469,"=1/((SX469=""Show"")+(SX469<>""Hide"")*(pvaPropertyTypeKey=""Lodging & Hospitality|All""))",Backend UI Toggle
Sales Approach,SW470,"=1/((SX470=""Show"")+(SX470<>""Hide"")*(pvaPropertyTypeKey=""Lodging & Hospitality|All""))",Backend UI Toggle
Sales Approach,SW471,"=1/((SX471=""Show"")+(SX471<>""Hide"")*(pvaPropertyTypeKey=""Lodging & Hospitality|All""))",Backend UI Toggle
Sales Approach,SW472,"=1/((SX472=""Show"")+(SX472<>""Hide"")*TP472)",Backend UI Toggle
Sales Approach,UC511,"=1/((UC512=""Show"")+(UC512<>""Hide"")*UC519)",Backend UI Toggle
Sales Approach,UD511,"=1/((UD512=""Show"")+(UD512<>""Hide"")*UD519)",Backend UI Toggle
Sales Approach,UE511,"=1/((UE512=""Show"")+(UE512<>""Hide"")*UE519)",Backend UI Toggle
Sales Approach,UF511,"=1/((UF512=""Show"")+(UF512<>""Hide"")*UF519)",Backend UI Toggle
Sales Approach,UG511,"=1/((UG512=""Show"")+(UG512<>""Hide"")*UG519)",Backend UI Toggle
Sales Approach,UH511,"=1/((UH512=""Show"")+(UH512<>""Hide"")*UH519)",Backend UI Toggle
Sales Approach,UI511,"=1/((UI512=""Show"")+(UI512<>""Hide"")*UI519)",Backend UI Toggle
Sales Approach,UJ511,"=1/((UJ512=""Show"")+(UJ512<>""Hide"")*UJ519)",Backend UI Toggle
Sales Approach,UC529,"=1/((UC530=""Show"")+(UC530<>""Hide"")*UC536)",Backend UI Toggle
Sales Approach,UD529,"=1/((UD530=""Show"")+(UD530<>""Hide"")*UD536)",Backend UI Toggle
Sales Approach,UE529,"=1/((UE530=""Show"")+(UE530<>""Hide"")*UE536)",Backend UI Toggle
Sales Approach,UF529,"=1/((UF530=""Show"")+(UF530<>""Hide"")*UF536)",Backend UI Toggle
Sales Approach,UG529,"=1/((UG530=""Show"")+(UG530<>""Hide"")*UG536)",Backend UI Toggle
Sales Approach,UH529,"=1/((UH530=""Show"")+(UH530<>""Hide"")*UH536)",Backend UI Toggle
Sales Approach,UI529,"=1/((UI530=""Show"")+(UI530<>""Hide"")*UI536)",Backend UI Toggle
Sales Approach,UJ529,"=1/((UJ530=""Show"")+(UJ530<>""Hide"")*UJ536)",Backend UI Toggle
Sales Approach,UP552,"=1/(IF(pvaSalesApproach_EGIMDD=""Yes"",1,0))",Backend UI Toggle
Sales Approach,UP553,"=1/(IF(pvaSalesApproach_EGIMDD=""Yes"",1,0))",Backend UI Toggle
Sales Approach,UP554,"=1/(IF(pvaSalesApproach_EGIMDD=""Yes"",1,0))",Backend UI Toggle
Sales Approach,UP555,"=1/(IF(pvaSalesApproach_EGIMDD=""Yes"",1,0))",Backend UI Toggle
Sales Approach,UP556,"=1/(IF(pvaSalesApproach_EGIMDD=""Yes"",1,0))",Backend UI Toggle
Sales Approach,UP557,"=1/(IF(pvaSalesApproach_EGIMDD=""Yes"",1,0))",Backend UI Toggle
Sales Approach,UP558,"=1/(IF(pvaSalesApproach_EGIMDD=""Yes"",1,0))",Backend UI Toggle
Sales Approach,UP559,"=1/(IF(pvaSalesApproach_EGIMDD=""Yes"",1,0))",Backend UI Toggle
Sales Approach,UP560,"=1/(IF(pvaSalesApproach_EGIMDD=""Yes"",1,0))",Backend UI Toggle
Sales Approach,UP561,"=1/(IF(pvaSalesApproach_EGIMDD=""Yes"",1,0))",Backend UI Toggle
Sales Approach,UP562,"=1/(IF(pvaSalesApproach_EGIMDD=""Yes"",1,0))",Backend UI Toggle
Sales Approach,UP570,"=1/((UQ570=""Show"")+(UQ570<>""Hide"")*UU570)",Backend UI Toggle
Sales Approach,UP571,"=1/((UQ571=""Show"")+(UQ571<>""Hide"")*UU571)",Backend UI Toggle
Sales Approach,UP572,"=1/((UQ572=""Show"")+(UQ572<>""Hide"")*UU572)",Backend UI Toggle
Sales Approach,UP573,"=1/((UQ573=""Show"")+(UQ573<>""Hide"")*(UU573)*(UP570))",Backend UI Toggle
Sales Approach,UP574,"=1/((UQ574=""Show"")+(UQ574<>""Hide"")*(UU574)*($UO$568))",Backend UI Toggle
Sales Approach,UP575,"=1/((UQ575=""Show"")+(UQ575<>""Hide"")*(UU575)*(UP570)*(pvaPropertyTypeKey<>""Lodging & Hospitality|All""))",Backend UI Toggle
Sales Approach,UP576,"=1/((UQ576=""Show"")+(UQ576<>""Hide"")*(COUNTIFS(UT577:UT583,""<>"")>0)*(UP570)*(pvaPropertyTypeKey<>""Lodging & Hospitality|All""))",Backend UI Toggle
Sales Approach,UP577,"=1/((UQ577=""Show"")+(UQ577<>""Hide"")*(UT577<>"""")*(UP570)*(pvaPropertyTypeKey<>""Lodging & Hospitality|All""))",Backend UI Toggle
Sales Approach,UP578,"=1/((UQ578=""Show"")+(UQ578<>""Hide"")*(UT578<>"""")*(UP$570)*(pvaPropertyTypeKey<>""Lodging & Hospitality|All""))",Backend UI Toggle
Sales Approach,UP579,"=1/((UQ579=""Show"")+(UQ579<>""Hide"")*(UT579<>"""")*(UP$570)*(pvaPropertyTypeKey<>""Lodging & Hospitality|All""))",Backend UI Toggle
Sales Approach,UP580,"=1/((UQ580=""Show"")+(UQ580<>""Hide"")*(UT580<>"""")*(UP$570))",Backend UI Toggle
Sales Approach,UP581,"=1/((UQ581=""Show"")+(UQ581<>""Hide"")*(UT581<>"""")*(UP$570))",Backend UI Toggle
Sales Approach,UP582,"=1/((UQ582=""Show"")+(UQ582<>""Hide"")*(UT582<>"""")*(UP$570))",Backend UI Toggle
Sales Approach,UP583,"=1/((UQ583=""Show"")+(UQ583<>""Hide"")*(UT583<>"""")*(UP$570))",Backend UI Toggle
Sales Approach,UP584,"=1/((UQ584=""Show"")+(UQ584<>""Hide"")*(UU584)*(N1AsStabilizedValueDate))",Backend UI Toggle
Sales Approach,UP585,"=1/((UQ585=""Show"")+(UQ585<>""Hide"")*(UU585)*(N1AsStabilizedValueDate))",Backend UI Toggle
Sales Approach,UP587,"=1/((UQ587=""Show"")+(UQ587<>""Hide"")*UU587*NOT(UU587=UU570))",Backend UI Toggle
Sales Approach,UP588,"=1/((UQ588=""Show"")+(UQ588<>""Hide"")*(UP587))",Backend UI Toggle
Sales Approach,UP589,"=1/((UQ589=""Show"")+(UQ589<>""Hide"")*(COUNTIFS(UT590:UT596,""<>"")>0)*(UP587))",Backend UI Toggle
Sales Approach,UP590,"=1/((UQ590=""Show"")+(UQ590<>""Hide"")*(UT590<>"""")*(UP587))",Backend UI Toggle
Sales Approach,UP591,"=1/((UQ591=""Show"")+(UQ591<>""Hide"")*(UT591<>"""")*(UP587))",Backend UI Toggle
Sales Approach,UP592,"=1/((UQ592=""Show"")+(UQ592<>""Hide"")*(UT592<>"""")*(UP587))",Backend UI Toggle
Sales Approach,UP593,"=1/((UQ593=""Show"")+(UQ593<>""Hide"")*(UT593<>"""")*(UP587))",Backend UI Toggle
Sales Approach,UP594,"=1/((UQ594=""Show"")+(UQ594<>""Hide"")*(UT594<>"""")*(UP587))",Backend UI Toggle
Sales Approach,UP595,"=1/((UQ595=""Show"")+(UQ595<>""Hide"")*(UT595<>"""")*(UP587))",Backend UI Toggle
Sales Approach,UP596,"=1/((UQ596=""Show"")+(UQ596<>""Hide"")*(UT596<>"""")*(UP587))",Backend UI Toggle
Sales Approach,UP597,"=1/((UQ597=""Show"")+(UQ597<>""Hide"")*(N1AsCompleteValueDate))",Backend UI Toggle
Sales Approach,UP598,"=1/((UQ598=""Show"")+(UQ598<>""Hide"")*(N1AsCompleteValueDate))",Backend UI Toggle
Sales Approach,UP600,"=1/((UQ600=""Show"")+(UQ600<>""Hide"")*UU600*NOT(UU600=UU570))",Backend UI Toggle
Sales Approach,UP601,"=1/((UQ601=""Show"")+(UQ601<>""Hide"")*(UP600)*(pvaPropertyTypeKey=""Senior Housing|All""))",Backend UI Toggle
