Tab Name,Field Name,Dropdown Values,Cell Ref
Improvements,Show,ShowHideAutoDD,E154
Improvements,Show,ShowHideAutoDD,F154
Improvements,Show,ShowHideAutoDD,G154
Improvements,Show,ShowHideAutoDD,H154
Improvements,Show,ShowHideAutoDD,I154
Improvements,Hide,ShowHideAutoDD,J154
Improvements,Show,ShowHideAutoDD,K154
Improvements,Show,ShowHideAutoDD,L154
Improvements,Show,"""Show,Hide""",P154
Improvements,Show,ShowHideAutoDD,R154
Improvements,Roof Cover,"""Sum,Average,MAX,Building 1,Concatenate,Unique Values""",Z154
Improvements,Hide,ShowHideAutoDD,A155
Improvements,Hide,ShowHideAutoDD,B155
Improvements,Hide,ShowHideAutoDD,C155
Improvements,Hide,ShowHideAutoDD,D155
Improvements,Hide,ShowHideAutoDD,E155
Improvements,Hide,ShowHideAutoDD,F155
Improvements,Hide,ShowHideAutoDD,G155
Improvements,Hide,ShowHideAutoDD,H155
Improvements,Hide,ShowHideAutoDD,I155
Improvements,Hide,ShowHideAutoDD,J155
Improvements,Show,ShowHideAutoDD,K155
Improvements,Hide,ShowHideAutoDD,L155
Improvements,Hide,ShowHideAutoDD,R155
Improvements,Number of Truck Doors,"""Sum,Average,MAX,Building 1,Concatenate,TextJoin""",Z155
Improvements,Hide,ShowHideAutoDD,A156
Improvements,Hide,ShowHideAutoDD,B156
Improvements,Hide,ShowHideAutoDD,C156
Improvements,Hide,ShowHideAutoDD,D156
Improvements,Hide,ShowHideAutoDD,E156
Improvements,Hide,ShowHideAutoDD,F156
Improvements,Hide,ShowHideAutoDD,G156
Improvements,Hide,ShowHideAutoDD,H156
Improvements,Hide,ShowHideAutoDD,I156
Improvements,Hide,ShowHideAutoDD,J156
Improvements,Show,ShowHideAutoDD,K156
Improvements,Hide,ShowHideAutoDD,L156
Improvements,Hide,ShowHideAutoDD,R156
Improvements,Number of Truck Doors With Levelers,"""Sum,Average,MAX,Building 1,Concatenate,TextJoin""",Z156
Improvements,Hide,ShowHideAutoDD,A157
Improvements,Hide,ShowHideAutoDD,B157
Improvements,Hide,ShowHideAutoDD,C157
Improvements,Hide,ShowHideAutoDD,D157
Improvements,Hide,ShowHideAutoDD,E157
Improvements,Hide,ShowHideAutoDD,F157
Improvements,Hide,ShowHideAutoDD,G157
Improvements,Hide,ShowHideAutoDD,H157
Improvements,Hide,ShowHideAutoDD,I157
Improvements,Hide,ShowHideAutoDD,J157
Improvements,Show,ShowHideAutoDD,K157
Improvements,Hide,ShowHideAutoDD,L157
Improvements,Hide,ShowHideAutoDD,R157
Improvements,Clear Height,"""Sum,Average,MAX,Building 1,Concatenate,TextJoin""",Z157
Improvements,Hide,ShowHideAutoDD,A158
Improvements,Hide,ShowHideAutoDD,B158
Improvements,Hide,ShowHideAutoDD,C158
Improvements,Hide,ShowHideAutoDD,D158
Improvements,Hide,ShowHideAutoDD,E158
Improvements,Hide,ShowHideAutoDD,F158
Improvements,Hide,ShowHideAutoDD,G158
Improvements,Hide,ShowHideAutoDD,H158
Improvements,Hide,ShowHideAutoDD,I158
Improvements,Hide,ShowHideAutoDD,J158
Improvements,Show,ShowHideAutoDD,K158
Improvements,Hide,ShowHideAutoDD,L158
Improvements,Hide,ShowHideAutoDD,R158
Improvements,Craneways,"""Sum,Average,MAX,Building 1,Concatenate,TextJoin""",Z158
Improvements,Unknown_Field_A165,ShowHideAutoDD,A165
Improvements,Hide,ShowHideAutoDD,B165
Improvements,Show,ShowHideAutoDD,C165
Improvements,Show,ShowHideAutoDD,D165
Improvements,Show,ShowHideAutoDD,E165
Improvements,Hide,ShowHideAutoDD,F165
Improvements,Hide,ShowHideAutoDD,G165
Improvements,Hide,ShowHideAutoDD,H165
Improvements,Hide,ShowHideAutoDD,I165
Improvements,Hide,ShowHideAutoDD,J165
Improvements,Hide,ShowHideAutoDD,K165
Improvements,Hide,ShowHideAutoDD,L165
Improvements,Show,"""Show,Hide""",P165
Improvements,Show,ShowHideAutoDD,R165
Improvements,Floor Plan Layout,"""Sum,Average,MAX,Building 1,Concatenate,Unique Values""",Z165
Improvements,Hide,ShowHideAutoDD,A166
Improvements,Hide,ShowHideAutoDD,B166
Improvements,Show,ShowHideAutoDD,C166
Improvements,Show,ShowHideAutoDD,D166
Improvements,Show,ShowHideAutoDD,E166
Improvements,Show,ShowHideAutoDD,F166
Improvements,Show,ShowHideAutoDD,G166
Improvements,Show,ShowHideAutoDD,H166
Improvements,Show,ShowHideAutoDD,I166
Improvements,Hide,ShowHideAutoDD,J166
Improvements,Show,ShowHideAutoDD,K166
Improvements,Show,ShowHideAutoDD,L166
Improvements,Show,"""Show,Hide""",P166
Improvements,Show,ShowHideAutoDD,R166
Improvements,Floor Covering,"""Sum,Average,MAX,Building 1,Concatenate,Unique Values""",Z166
Improvements,Hide,ShowHideAutoDD,A167
Improvements,Hide,ShowHideAutoDD,B167
Improvements,Show,ShowHideAutoDD,C167
Improvements,Show,ShowHideAutoDD,D167
Improvements,Show,ShowHideAutoDD,E167
Improvements,Show,ShowHideAutoDD,F167
Improvements,Show,ShowHideAutoDD,G167
Improvements,Show,ShowHideAutoDD,H167
Improvements,Show,ShowHideAutoDD,I167
Improvements,Hide,ShowHideAutoDD,J167
Improvements,Show,ShowHideAutoDD,K167
Improvements,Show,ShowHideAutoDD,L167
Improvements,Show,"""Show,Hide""",P167
Improvements,Show,ShowHideAutoDD,R167
Improvements,Walls,"""Sum,Average,MAX,Building 1,Concatenate,Unique Values""",Z167
Improvements,Hide,ShowHideAutoDD,A168
Improvements,Hide,ShowHideAutoDD,B168
Improvements,Show,ShowHideAutoDD,C168
Improvements,Show,ShowHideAutoDD,D168
Improvements,Show,ShowHideAutoDD,E168
Improvements,Show,ShowHideAutoDD,F168
Improvements,Show,ShowHideAutoDD,G168
Improvements,Show,ShowHideAutoDD,H168
Improvements,Show,ShowHideAutoDD,I168
Improvements,Hide,ShowHideAutoDD,J168
Improvements,Show,ShowHideAutoDD,K168
Improvements,Show,ShowHideAutoDD,L168
Improvements,Show,"""Show,Hide""",P168
Improvements,Show,ShowHideAutoDD,R168
Improvements,Ceiling Cover,"""Sum,Average,MAX,Building 1,Concatenate,Unique Values""",Z168
Improvements,Hide,ShowHideAutoDD,A169
Improvements,Hide,ShowHideAutoDD,B169
Improvements,Hide,ShowHideAutoDD,C169
Improvements,Hide,ShowHideAutoDD,D169
Improvements,Hide,ShowHideAutoDD,E169
Improvements,Hide,ShowHideAutoDD,F169
Improvements,Hide,ShowHideAutoDD,G169
Improvements,Hide,ShowHideAutoDD,H169
Improvements,Hide,ShowHideAutoDD,I169
Improvements,Hide,ShowHideAutoDD,J169
Improvements,Show,ShowHideAutoDD,K169
Improvements,Show,ShowHideAutoDD,L169
Improvements,Hide,"""Show,Hide""",P169
Improvements,Show,ShowHideAutoDD,R169
Improvements,"Ceiling Height (Effective, Feet)","""Sum,Average,MAX,Building 1,Concatenate,Unique Values""",Z169
Improvements,Hide,ShowHideAutoDD,A170
Improvements,Hide,ShowHideAutoDD,B170
Improvements,Hide,ShowHideAutoDD,C170
Improvements,Hide,ShowHideAutoDD,D170
Improvements,Hide,ShowHideAutoDD,E170
Improvements,Hide,ShowHideAutoDD,F170
Improvements,Hide,ShowHideAutoDD,G170
Improvements,Hide,ShowHideAutoDD,H170
Improvements,Hide,ShowHideAutoDD,I170
Improvements,Hide,ShowHideAutoDD,J170
Improvements,Hide,ShowHideAutoDD,K170
Improvements,Hide,ShowHideAutoDD,L170
Improvements,Hide,"""Show,Hide""",P170
Improvements,Hide,ShowHideAutoDD,R170
Improvements,"Ceiling Height (Effective, Metric > )","""Sum,Building 1,Concatenate""",Z170
Improvements,Hide,ShowHideAutoDD,A171
Improvements,Hide,ShowHideAutoDD,B171
Improvements,Show,ShowHideAutoDD,C171
Improvements,Show,ShowHideAutoDD,D171
Improvements,Show,ShowHideAutoDD,E171
Improvements,Show,ShowHideAutoDD,F171
Improvements,Show,ShowHideAutoDD,G171
Improvements,Show,ShowHideAutoDD,H171
Improvements,Show,ShowHideAutoDD,I171
Improvements,Hide,ShowHideAutoDD,J171
Improvements,Show,ShowHideAutoDD,K171
Improvements,Show,ShowHideAutoDD,L171
Improvements,Show,"""Show,Hide""",P171
Improvements,Show,ShowHideAutoDD,R171
Improvements,Interior Lighting,"""Sum,Average,MAX,Building 1,Concatenate,Unique Values""",Z171
Improvements,Hide,ShowHideAutoDD,A172
Improvements,Hide,ShowHideAutoDD,B172
Improvements,Show,ShowHideAutoDD,C172
Improvements,Show,ShowHideAutoDD,D172
Improvements,Hide,ShowHideAutoDD,E172
Improvements,Show,ShowHideAutoDD,F172
Improvements,Show,ShowHideAutoDD,G172
Improvements,Show,ShowHideAutoDD,H172
Improvements,Show,ShowHideAutoDD,I172
Improvements,Hide,ShowHideAutoDD,J172
Improvements,Show,ShowHideAutoDD,K172
Improvements,Show,ShowHideAutoDD,L172
Improvements,Show,"""Show,Hide""",P172
Improvements,Show,ShowHideAutoDD,R172
Improvements,Restrooms,"""Sum,Average,MAX,Building 1,Concatenate,Unique Values""",Z172
Improvements,Unknown_Field_A179,ShowHideAutoDD,A179
Improvements,Hide,ShowHideAutoDD,B179
Improvements,Show,ShowHideAutoDD,C179
Improvements,Show,ShowHideAutoDD,D179
Improvements,Show,ShowHideAutoDD,E179
Improvements,Show,ShowHideAutoDD,F179
Improvements,Show,ShowHideAutoDD,G179
Improvements,Show,ShowHideAutoDD,H179
Improvements,Show,ShowHideAutoDD,I179
Improvements,Hide,ShowHideAutoDD,J179
Improvements,Show,ShowHideAutoDD,K179
Improvements,Hide,ShowHideAutoDD,L179
Improvements,Show,"""Show,Hide""",P179
Improvements,Show,ShowHideAutoDD,R179
Improvements,Heating,"""Sum,Average,MAX,Building 1,Concatenate,Unique Values""",Z179
Improvements,Hide,ShowHideAutoDD,A180
Improvements,Hide,ShowHideAutoDD,B180
Improvements,Show,ShowHideAutoDD,C180
Improvements,Show,ShowHideAutoDD,D180
Improvements,Show,ShowHideAutoDD,E180
Improvements,Show,ShowHideAutoDD,F180
Improvements,Show,ShowHideAutoDD,G180
Improvements,Show,ShowHideAutoDD,H180
Improvements,Show,ShowHideAutoDD,I180
Improvements,Hide,ShowHideAutoDD,J180
Improvements,Show,ShowHideAutoDD,K180
Improvements,Show,ShowHideAutoDD,L180
Improvements,Show,"""Show,Hide""",P180
Improvements,Show,ShowHideAutoDD,R180
Improvements,Cooling,"""Sum,Average,MAX,Building 1,Concatenate,Unique Values""",Z180
Improvements,Hide,ShowHideAutoDD,A181
Improvements,Hide,ShowHideAutoDD,B181
Improvements,Show,ShowHideAutoDD,C181
Improvements,Show,ShowHideAutoDD,D181
Improvements,Show,ShowHideAutoDD,E181
Improvements,Show,ShowHideAutoDD,F181
Improvements,Show,ShowHideAutoDD,G181
Improvements,Show,ShowHideAutoDD,H181
Improvements,Show,ShowHideAutoDD,I181
Improvements,Hide,ShowHideAutoDD,J181
Improvements,Show,ShowHideAutoDD,K181
Improvements,Show,ShowHideAutoDD,L181
Improvements,Show,"""Show,Hide""",P181
Improvements,Show,ShowHideAutoDD,R181
Improvements,Electrical,"""Sum,Average,MAX,Building 1,Concatenate,Unique Values""",Z181
Improvements,Hide,ShowHideAutoDD,A182
Improvements,Hide,ShowHideAutoDD,B182
Improvements,Show,ShowHideAutoDD,C182
Improvements,Show,ShowHideAutoDD,D182
Improvements,Show,ShowHideAutoDD,E182
Improvements,Show,ShowHideAutoDD,F182
Improvements,Show,ShowHideAutoDD,G182
Improvements,Show,ShowHideAutoDD,H182
Improvements,Show,ShowHideAutoDD,I182
Improvements,Hide,ShowHideAutoDD,J182
Improvements,Show,ShowHideAutoDD,K182
Improvements,Show,ShowHideAutoDD,L182
Improvements,Show,"""Show,Hide""",P182
Improvements,Show,ShowHideAutoDD,R182
Improvements,Plumbing Condition,"""Sum,Average,MAX,Building 1,Concatenate,Unique Values""",Z182
Improvements,Hide,ShowHideAutoDD,A183
Improvements,Hide,ShowHideAutoDD,B183
Improvements,Show,ShowHideAutoDD,C183
Improvements,Show,ShowHideAutoDD,D183
Improvements,Show,ShowHideAutoDD,E183
Improvements,Show,ShowHideAutoDD,F183
Improvements,Show,ShowHideAutoDD,G183
Improvements,Show,ShowHideAutoDD,H183
Improvements,Show,ShowHideAutoDD,I183
Improvements,Hide,ShowHideAutoDD,J183
Improvements,Show,ShowHideAutoDD,K183
Improvements,Show,ShowHideAutoDD,L183
Improvements,Show,"""Show,Hide""",P183
Improvements,Show,ShowHideAutoDD,R183
Improvements,Fire Sprinkler,"""Sum,Average,MAX,Building 1,Concatenate,Unique Values""",Z183
Improvements,Hide,ShowHideAutoDD,A184
Improvements,Hide,ShowHideAutoDD,B184
Improvements,Show,ShowHideAutoDD,C184
Improvements,Show,ShowHideAutoDD,D184
Improvements,Show,ShowHideAutoDD,E184
Improvements,Show,ShowHideAutoDD,F184
Improvements,Show,ShowHideAutoDD,G184
Improvements,Show,ShowHideAutoDD,H184
Improvements,Show,ShowHideAutoDD,I184
Improvements,Show,ShowHideAutoDD,J184
Improvements,Show,ShowHideAutoDD,K184
Improvements,Show,ShowHideAutoDD,L184
Improvements,Show,"""Show,Hide""",P184
Improvements,Show,ShowHideAutoDD,R184
Improvements,Number of Elevators,"""Sum,Average,MAX,Building 1,Concatenate,Unique Values""",Z184
Improvements,Hide,ShowHideAutoDD,A185
Improvements,Hide,ShowHideAutoDD,B185
Improvements,Hide,ShowHideAutoDD,C185
Improvements,Hide,ShowHideAutoDD,D185
Improvements,Hide,ShowHideAutoDD,E185
Improvements,Hide,ShowHideAutoDD,F185
Improvements,Hide,ShowHideAutoDD,G185
Improvements,Hide,ShowHideAutoDD,H185
Improvements,Hide,ShowHideAutoDD,I185
Improvements,Hide,ShowHideAutoDD,J185
Improvements,Hide,ShowHideAutoDD,K185
Improvements,Hide,ShowHideAutoDD,L185
Improvements,Hide,"""Show,Hide""",P185
Improvements,Show,ShowHideAutoDD,R185
Improvements,Number of Escalators,"""Sum,Average,MAX,Building 1,Concatenate,Unique Values""",Z185
Improvements,Hide,ShowHideAutoDD,A186
Improvements,Hide,ShowHideAutoDD,B186
Improvements,Show,ShowHideAutoDD,C186
Improvements,Show,ShowHideAutoDD,D186
Improvements,Show,ShowHideAutoDD,E186
Improvements,Show,ShowHideAutoDD,F186
Improvements,Show,ShowHideAutoDD,G186
Improvements,Show,ShowHideAutoDD,H186
Improvements,Show,ShowHideAutoDD,I186
Improvements,Hide,ShowHideAutoDD,J186
Improvements,Show,ShowHideAutoDD,K186
Improvements,Show,ShowHideAutoDD,L186
Improvements,Show,"""Show,Hide""",P186
Improvements,Show,ShowHideAutoDD,R186
Improvements,Security,"""Sum,Average,MAX,Building 1,Concatenate,Unique Values""",Z186
Improvements,Hide,ShowHideAutoDD,A187
Improvements,Hide,ShowHideAutoDD,B187
Improvements,Show,ShowHideAutoDD,C187
Improvements,Show,ShowHideAutoDD,D187
Improvements,Hide,ShowHideAutoDD,E187
Improvements,Show,ShowHideAutoDD,F187
Improvements,Show,ShowHideAutoDD,G187
Improvements,Show,ShowHideAutoDD,H187
Improvements,Show,ShowHideAutoDD,I187
Improvements,Hide,ShowHideAutoDD,J187
Improvements,Show,ShowHideAutoDD,K187
Improvements,Hide,ShowHideAutoDD,L187
Improvements,Show,"""Show,Hide""",P187
Improvements,Show,ShowHideAutoDD,R187
Improvements,Deferred Maintenance,"""Sum,Average,MAX,Building 1,Concatenate,Unique Values""",Z187
Improvements,Hide,ShowHideAutoDD,A188
Improvements,Hide,ShowHideAutoDD,B188
Improvements,Show,ShowHideAutoDD,C188
Improvements,Show,ShowHideAutoDD,D188
Improvements,Show,ShowHideAutoDD,E188
Improvements,Hide,ShowHideAutoDD,F188
Improvements,Hide,ShowHideAutoDD,G188
Improvements,Hide,ShowHideAutoDD,H188
Improvements,Hide,ShowHideAutoDD,I188
Improvements,Hide,ShowHideAutoDD,J188
Improvements,Show,ShowHideAutoDD,K188
Improvements,Hide,ShowHideAutoDD,L188
Improvements,Show,"""Show,Hide""",P188
Improvements,Show,ShowHideAutoDD,R188
Improvements,FF & E Description,"""Sum,Average,MAX,Building 1,Concatenate,Unique Values""",Z188
Improvements,Hide,ShowHideAutoDD,A189
Improvements,Hide,ShowHideAutoDD,B189
Improvements,Show,ShowHideAutoDD,C189
Improvements,Show,ShowHideAutoDD,D189
Improvements,Show,ShowHideAutoDD,E189
Improvements,Show,ShowHideAutoDD,F189
Improvements,Show,ShowHideAutoDD,G189
Improvements,Show,ShowHideAutoDD,H189
Improvements,Show,ShowHideAutoDD,I189
Improvements,Hide,ShowHideAutoDD,J189
Improvements,Show,ShowHideAutoDD,K189
Improvements,Hide,ShowHideAutoDD,L189
Improvements,Show,"""Show,Hide""",P189
Improvements,Show,ShowHideAutoDD,R189
Improvements,Building Description Comments,"""Sum,Average,MAX,Building 1,Concatenate,Unique Values""",Z189
Improvements,Unknown_Field_A196,ShowHideAutoDD,A196
Improvements,Hide,ShowHideAutoDD,B196
Improvements,Hide,ShowHideAutoDD,C196
Improvements,Hide,ShowHideAutoDD,D196
Improvements,Hide,ShowHideAutoDD,E196
Improvements,Hide,ShowHideAutoDD,F196
Improvements,Hide,ShowHideAutoDD,G196
Improvements,Hide,ShowHideAutoDD,H196
Improvements,Hide,ShowHideAutoDD,I196
Improvements,Hide,ShowHideAutoDD,J196
Improvements,Hide,ShowHideAutoDD,K196
Improvements,Hide,ShowHideAutoDD,L196
Improvements,Hide,ShowHideAutoDD,R196
Improvements,Hide,ShowHideAutoDD,A197
Improvements,Hide,ShowHideAutoDD,B197
Improvements,Hide,ShowHideAutoDD,C197
Improvements,Hide,ShowHideAutoDD,D197
Improvements,Hide,ShowHideAutoDD,E197
Improvements,Hide,ShowHideAutoDD,F197
Improvements,Hide,ShowHideAutoDD,G197
Improvements,Hide,ShowHideAutoDD,H197
Improvements,Hide,ShowHideAutoDD,I197
Improvements,Hide,ShowHideAutoDD,J197
Improvements,Hide,ShowHideAutoDD,K197
Improvements,Hide,ShowHideAutoDD,L197
Improvements,Hide,ShowHideAutoDD,R197
Improvements,Design,"""Sum,Average,MAX,Building 1,Concatenate,Unique Values""",Z197
Improvements,Hide,ShowHideAutoDD,A198
Improvements,Hide,ShowHideAutoDD,B198
Improvements,Hide,ShowHideAutoDD,C198
Improvements,Hide,ShowHideAutoDD,D198
Improvements,Hide,ShowHideAutoDD,E198
Improvements,Hide,ShowHideAutoDD,F198
Improvements,Hide,ShowHideAutoDD,G198
Improvements,Hide,ShowHideAutoDD,H198
Improvements,Hide,ShowHideAutoDD,I198
Improvements,Hide,ShowHideAutoDD,J198
Improvements,Hide,ShowHideAutoDD,K198
Improvements,Hide,ShowHideAutoDD,L198
Improvements,Hide,ShowHideAutoDD,R198
Improvements,Hide,ShowHideAutoDD,A199
Improvements,Hide,ShowHideAutoDD,B199
Improvements,Hide,ShowHideAutoDD,C199
Improvements,Hide,ShowHideAutoDD,D199
Improvements,Hide,ShowHideAutoDD,E199
Improvements,Hide,ShowHideAutoDD,F199
Improvements,Hide,ShowHideAutoDD,G199
Improvements,Hide,ShowHideAutoDD,H199
Improvements,Hide,ShowHideAutoDD,I199
Improvements,Hide,ShowHideAutoDD,J199
Improvements,Hide,ShowHideAutoDD,K199
Improvements,Hide,ShowHideAutoDD,L199
Improvements,Ctrl+Home to top,ShowHideAutoDD,R199
Improvements,Hide,ShowHideAutoDD,A200
Improvements,Hide,ShowHideAutoDD,B200
Improvements,Hide,ShowHideAutoDD,C200
Improvements,Hide,ShowHideAutoDD,D200
Improvements,Hide,ShowHideAutoDD,E200
Improvements,Hide,ShowHideAutoDD,F200
Improvements,Hide,ShowHideAutoDD,G200
Improvements,Hide,ShowHideAutoDD,H200
Improvements,Hide,ShowHideAutoDD,I200
Improvements,Hide,ShowHideAutoDD,J200
Improvements,Hide,ShowHideAutoDD,K200
Improvements,Hide,ShowHideAutoDD,L200
Improvements,Hide,ShowHideAutoDD,R200
Improvements,Hide,ShowHideAutoDD,A201
Improvements,Hide,ShowHideAutoDD,B201
Improvements,Hide,ShowHideAutoDD,C201
Improvements,Hide,ShowHideAutoDD,D201
Improvements,Hide,ShowHideAutoDD,E201
Improvements,Hide,ShowHideAutoDD,F201
Improvements,Hide,ShowHideAutoDD,G201
Improvements,Hide,ShowHideAutoDD,H201
Improvements,Hide,ShowHideAutoDD,I201
Improvements,Hide,ShowHideAutoDD,J201
Improvements,Hide,ShowHideAutoDD,K201
Improvements,Hide,ShowHideAutoDD,L201
Improvements,Hide,ShowHideAutoDD,R201
Improvements,Fireplace/Woodstove,"""Sum,Average,MAX,Building 1,Concatenate,Unique Values""",Z201
Improvements,Hide,ShowHideAutoDD,A202
Improvements,Hide,ShowHideAutoDD,B202
Improvements,Hide,ShowHideAutoDD,C202
Improvements,Hide,ShowHideAutoDD,D202
Improvements,Hide,ShowHideAutoDD,E202
Improvements,Hide,ShowHideAutoDD,F202
Improvements,Hide,ShowHideAutoDD,G202
Improvements,Hide,ShowHideAutoDD,H202
Improvements,Hide,ShowHideAutoDD,I202
Improvements,Hide,ShowHideAutoDD,J202
Improvements,Hide,ShowHideAutoDD,K202
Improvements,Hide,ShowHideAutoDD,L202
Improvements,Hide,ShowHideAutoDD,R202
Improvements,Porch/Deck,"""Sum,Average,MAX,Building 1,Concatenate,Unique Values""",Z202
Improvements,Hide,ShowHideAutoDD,A203
Improvements,Hide,ShowHideAutoDD,B203
Improvements,Hide,ShowHideAutoDD,C203
Improvements,Hide,ShowHideAutoDD,D203
Improvements,Hide,ShowHideAutoDD,E203
Improvements,Hide,ShowHideAutoDD,F203
Improvements,Hide,ShowHideAutoDD,G203
Improvements,Hide,ShowHideAutoDD,H203
Improvements,Hide,ShowHideAutoDD,I203
Improvements,Hide,ShowHideAutoDD,J203
Improvements,Hide,ShowHideAutoDD,K203
Improvements,Hide,ShowHideAutoDD,L203
Improvements,Hide,ShowHideAutoDD,R203
Improvements,Garage,"""Sum,Average,MAX,Building 1,Concatenate,Unique Values""",Z203
Improvements,Hide,ShowHideAutoDD,A204
Improvements,Hide,ShowHideAutoDD,B204
Improvements,Hide,ShowHideAutoDD,C204
Improvements,Hide,ShowHideAutoDD,D204
Improvements,Hide,ShowHideAutoDD,E204
Improvements,Hide,ShowHideAutoDD,F204
Improvements,Hide,ShowHideAutoDD,G204
Improvements,Hide,ShowHideAutoDD,H204
Improvements,Hide,ShowHideAutoDD,I204
Improvements,Hide,ShowHideAutoDD,J204
Improvements,Hide,ShowHideAutoDD,K204
Improvements,Hide,ShowHideAutoDD,L204
Improvements,Hide,ShowHideAutoDD,R204
Improvements,Ancillary Buildings/Shed,"""Sum,Average,MAX,Building 1,Concatenate,Unique Values""",Z204
Improvements,Hide,ShowHideAutoDD,A205
Improvements,Hide,ShowHideAutoDD,B205
Improvements,Hide,ShowHideAutoDD,C205
Improvements,Hide,ShowHideAutoDD,D205
Improvements,Hide,ShowHideAutoDD,E205
Improvements,Hide,ShowHideAutoDD,F205
Improvements,Hide,ShowHideAutoDD,G205
Improvements,Hide,ShowHideAutoDD,H205
Improvements,Hide,ShowHideAutoDD,I205
