Tab Name,Field Name,Formula Logic,Depends On,Cell Ref
Land Comp Profiles,Unknown_Field_Z275,"=IFERROR(IF(ISBLANK(_xlfn.SINGLE(INDEX(CompTableDataLand,$D275,_xlfn.SINGLE(INDEX(N$97:N$188,$E275))))),"""",_xlfn.SINGLE(INDEX(CompTableDataLand,$D275,_xlfn.SINGLE(INDEX(N$97:N$188,$E275))))),"""")",,Z275
Land Comp Profiles,Unknown_Field_AJ275,"=IFERROR(P275-IF(ISNUMBER(R275),R275,0),0)",,AJ275
Land Comp Profiles,Unknown_Field_B276,=B275,,B276
Land Comp Profiles,Unknown_Field_C276,=C275,,C276
Land Comp Profiles,Unknown_Field_D276,=D275,,D276
Land Comp Profiles,Unknown_Field_E276,=E275+1,,E276
Land Comp Profiles,Unknown_Field_F276,=F275+1,,F276
Land Comp Profiles,Hide,"=IFERROR(IF(N1PropertyType=""Mobile/Manufactured Home Park"",IF(Y276="""","""",Y276)&IF(Z276="""","""","" / ""&Z276),IF(Y276="""","""",IF(Y276=0,""Studio"",Y276&"" BR"")&IF(Z276>0,""/""&Z276&"" BA"",""""))),"""")",,L276
Land Comp Profiles,Unknown_Field_P276,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D276,INDEX(P$97:P$188,$E276))),"""",INDEX(CompTableDataLand,$D276,INDEX(P$97:P$188,$E276))),"""")",,P276
Land Comp Profiles,Unknown_Field_R276,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D276,INDEX(R$97:R$188,$E276))),"""",INDEX(CompTableDataLand,$D276,INDEX(R$97:R$188,$E276))),"""")",,R276
Land Comp Profiles,Unknown_Field_T276,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D276,INDEX(T$97:T$188,$E276))),"""",INDEX(CompTableDataLand,$D276,INDEX(T$97:T$188,$E276))),"""")",,T276
Land Comp Profiles,Unknown_Field_V276,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D276,INDEX(V$97:V$188,$E276))),"""",INDEX(CompTableDataLand,$D276,INDEX(V$97:V$188,$E276))),"""")",,V276
Land Comp Profiles,Unknown_Field_Y276,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D276,INDEX(L$97:L$188,$E276))),"""",INDEX(CompTableDataLand,$D276,INDEX(L$97:L$188,$E276))),"""")",,Y276
Land Comp Profiles,Unknown_Field_Z276,"=IFERROR(IF(ISBLANK(_xlfn.SINGLE(INDEX(CompTableDataLand,$D276,_xlfn.SINGLE(INDEX(N$97:N$188,$E276))))),"""",_xlfn.SINGLE(INDEX(CompTableDataLand,$D276,_xlfn.SINGLE(INDEX(N$97:N$188,$E276))))),"""")",,Z276
Land Comp Profiles,Unknown_Field_AJ276,"=IFERROR(P276-IF(ISNUMBER(R276),R276,0),0)",,AJ276
Land Comp Profiles,Unknown_Field_B277,=B276,,B277
Land Comp Profiles,Unknown_Field_C277,=C276,,C277
Land Comp Profiles,Unknown_Field_D277,=D276,,D277
Land Comp Profiles,Unknown_Field_E277,=E276+1,,E277
Land Comp Profiles,Unknown_Field_F277,=F276+1,,F277
Land Comp Profiles,Hide,"=IFERROR(IF(N1PropertyType=""Mobile/Manufactured Home Park"",IF(Y277="""","""",Y277)&IF(Z277="""","""","" / ""&Z277),IF(Y277="""","""",IF(Y277=0,""Studio"",Y277&"" BR"")&IF(Z277>0,""/""&Z277&"" BA"",""""))),"""")",,L277
Land Comp Profiles,Unknown_Field_P277,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D277,INDEX(P$97:P$188,$E277))),"""",INDEX(CompTableDataLand,$D277,INDEX(P$97:P$188,$E277))),"""")",,P277
Land Comp Profiles,Unknown_Field_R277,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D277,INDEX(R$97:R$188,$E277))),"""",INDEX(CompTableDataLand,$D277,INDEX(R$97:R$188,$E277))),"""")",,R277
Land Comp Profiles,Unknown_Field_T277,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D277,INDEX(T$97:T$188,$E277))),"""",INDEX(CompTableDataLand,$D277,INDEX(T$97:T$188,$E277))),"""")",,T277
Land Comp Profiles,Unknown_Field_V277,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D277,INDEX(V$97:V$188,$E277))),"""",INDEX(CompTableDataLand,$D277,INDEX(V$97:V$188,$E277))),"""")",,V277
Land Comp Profiles,Unknown_Field_Y277,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D277,INDEX(L$97:L$188,$E277))),"""",INDEX(CompTableDataLand,$D277,INDEX(L$97:L$188,$E277))),"""")",,Y277
Land Comp Profiles,Unknown_Field_Z277,"=IFERROR(IF(ISBLANK(_xlfn.SINGLE(INDEX(CompTableDataLand,$D277,_xlfn.SINGLE(INDEX(N$97:N$188,$E277))))),"""",_xlfn.SINGLE(INDEX(CompTableDataLand,$D277,_xlfn.SINGLE(INDEX(N$97:N$188,$E277))))),"""")",,Z277
Land Comp Profiles,Unknown_Field_AJ277,"=IFERROR(P277-IF(ISNUMBER(R277),R277,0),0)",,AJ277
Land Comp Profiles,Unknown_Field_B278,=B277,,B278
Land Comp Profiles,Unknown_Field_C278,=C277,,C278
Land Comp Profiles,Unknown_Field_D278,=D277,,D278
Land Comp Profiles,Unknown_Field_E278,=E277+1,,E278
Land Comp Profiles,Unknown_Field_F278,=F277+1,,F278
Land Comp Profiles,Hide,"=IFERROR(IF(N1PropertyType=""Mobile/Manufactured Home Park"",IF(Y278="""","""",Y278)&IF(Z278="""","""","" / ""&Z278),IF(Y278="""","""",IF(Y278=0,""Studio"",Y278&"" BR"")&IF(Z278>0,""/""&Z278&"" BA"",""""))),"""")",,L278
Land Comp Profiles,Unknown_Field_P278,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D278,INDEX(P$97:P$188,$E278))),"""",INDEX(CompTableDataLand,$D278,INDEX(P$97:P$188,$E278))),"""")",,P278
Land Comp Profiles,Unknown_Field_R278,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D278,INDEX(R$97:R$188,$E278))),"""",INDEX(CompTableDataLand,$D278,INDEX(R$97:R$188,$E278))),"""")",,R278
Land Comp Profiles,Unknown_Field_T278,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D278,INDEX(T$97:T$188,$E278))),"""",INDEX(CompTableDataLand,$D278,INDEX(T$97:T$188,$E278))),"""")",,T278
Land Comp Profiles,Unknown_Field_V278,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D278,INDEX(V$97:V$188,$E278))),"""",INDEX(CompTableDataLand,$D278,INDEX(V$97:V$188,$E278))),"""")",,V278
Land Comp Profiles,Unknown_Field_Y278,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D278,INDEX(L$97:L$188,$E278))),"""",INDEX(CompTableDataLand,$D278,INDEX(L$97:L$188,$E278))),"""")",,Y278
Land Comp Profiles,Unknown_Field_Z278,"=IFERROR(IF(ISBLANK(_xlfn.SINGLE(INDEX(CompTableDataLand,$D278,_xlfn.SINGLE(INDEX(N$97:N$188,$E278))))),"""",_xlfn.SINGLE(INDEX(CompTableDataLand,$D278,_xlfn.SINGLE(INDEX(N$97:N$188,$E278))))),"""")",,Z278
Land Comp Profiles,Unknown_Field_AJ278,"=IFERROR(P278-IF(ISNUMBER(R278),R278,0),0)",,AJ278
Land Comp Profiles,Unknown_Field_B279,=B278,,B279
Land Comp Profiles,Unknown_Field_C279,=C278,,C279
Land Comp Profiles,Unknown_Field_D279,=D278,,D279
Land Comp Profiles,Unknown_Field_E279,=E278+1,,E279
Land Comp Profiles,Unknown_Field_F279,=F278+1,,F279
Land Comp Profiles,Hide,"=IFERROR(IF(N1PropertyType=""Mobile/Manufactured Home Park"",IF(Y279="""","""",Y279)&IF(Z279="""","""","" / ""&Z279),IF(Y279="""","""",IF(Y279=0,""Studio"",Y279&"" BR"")&IF(Z279>0,""/""&Z279&"" BA"",""""))),"""")",,L279
Land Comp Profiles,Unknown_Field_P279,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D279,INDEX(P$97:P$188,$E279))),"""",INDEX(CompTableDataLand,$D279,INDEX(P$97:P$188,$E279))),"""")",,P279
Land Comp Profiles,Unknown_Field_R279,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D279,INDEX(R$97:R$188,$E279))),"""",INDEX(CompTableDataLand,$D279,INDEX(R$97:R$188,$E279))),"""")",,R279
Land Comp Profiles,Unknown_Field_T279,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D279,INDEX(T$97:T$188,$E279))),"""",INDEX(CompTableDataLand,$D279,INDEX(T$97:T$188,$E279))),"""")",,T279
Land Comp Profiles,Unknown_Field_V279,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D279,INDEX(V$97:V$188,$E279))),"""",INDEX(CompTableDataLand,$D279,INDEX(V$97:V$188,$E279))),"""")",,V279
Land Comp Profiles,Unknown_Field_Y279,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D279,INDEX(L$97:L$188,$E279))),"""",INDEX(CompTableDataLand,$D279,INDEX(L$97:L$188,$E279))),"""")",,Y279
Land Comp Profiles,Unknown_Field_Z279,"=IFERROR(IF(ISBLANK(_xlfn.SINGLE(INDEX(CompTableDataLand,$D279,_xlfn.SINGLE(INDEX(N$97:N$188,$E279))))),"""",_xlfn.SINGLE(INDEX(CompTableDataLand,$D279,_xlfn.SINGLE(INDEX(N$97:N$188,$E279))))),"""")",,Z279
Land Comp Profiles,Unknown_Field_AJ279,"=IFERROR(P279-IF(ISNUMBER(R279),R279,0),0)",,AJ279
Land Comp Profiles,Unknown_Field_B280,=B279,,B280
Land Comp Profiles,Unknown_Field_C280,=C279,,C280
Land Comp Profiles,Unknown_Field_D280,=D279,,D280
Land Comp Profiles,Unknown_Field_E280,=E279+1,,E280
Land Comp Profiles,Unknown_Field_F280,=F279+1,,F280
Land Comp Profiles,Hide,"=IFERROR(IF(N1PropertyType=""Mobile/Manufactured Home Park"",IF(Y280="""","""",Y280)&IF(Z280="""","""","" / ""&Z280),IF(Y280="""","""",IF(Y280=0,""Studio"",Y280&"" BR"")&IF(Z280>0,""/""&Z280&"" BA"",""""))),"""")",,L280
Land Comp Profiles,Unknown_Field_P280,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D280,INDEX(P$97:P$188,$E280))),"""",INDEX(CompTableDataLand,$D280,INDEX(P$97:P$188,$E280))),"""")",,P280
Land Comp Profiles,Unknown_Field_R280,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D280,INDEX(R$97:R$188,$E280))),"""",INDEX(CompTableDataLand,$D280,INDEX(R$97:R$188,$E280))),"""")",,R280
Land Comp Profiles,Unknown_Field_T280,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D280,INDEX(T$97:T$188,$E280))),"""",INDEX(CompTableDataLand,$D280,INDEX(T$97:T$188,$E280))),"""")",,T280
Land Comp Profiles,Unknown_Field_V280,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D280,INDEX(V$97:V$188,$E280))),"""",INDEX(CompTableDataLand,$D280,INDEX(V$97:V$188,$E280))),"""")",,V280
Land Comp Profiles,Unknown_Field_Y280,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D280,INDEX(L$97:L$188,$E280))),"""",INDEX(CompTableDataLand,$D280,INDEX(L$97:L$188,$E280))),"""")",,Y280
Land Comp Profiles,Unknown_Field_Z280,"=IFERROR(IF(ISBLANK(_xlfn.SINGLE(INDEX(CompTableDataLand,$D280,_xlfn.SINGLE(INDEX(N$97:N$188,$E280))))),"""",_xlfn.SINGLE(INDEX(CompTableDataLand,$D280,_xlfn.SINGLE(INDEX(N$97:N$188,$E280))))),"""")",,Z280
Land Comp Profiles,Unknown_Field_AJ280,"=IFERROR(P280-IF(ISNUMBER(R280),R280,0),0)",,AJ280
Land Comp Profiles,Unknown_Field_B281,=B280,,B281
Land Comp Profiles,Unknown_Field_C281,=C280,,C281
Land Comp Profiles,Unknown_Field_D281,=D280,,D281
Land Comp Profiles,Unknown_Field_E281,=E280+1,,E281
Land Comp Profiles,Unknown_Field_F281,=F280+1,,F281
Land Comp Profiles,Hide,"=IFERROR(IF(N1PropertyType=""Mobile/Manufactured Home Park"",IF(Y281="""","""",Y281)&IF(Z281="""","""","" / ""&Z281),IF(Y281="""","""",IF(Y281=0,""Studio"",Y281&"" BR"")&IF(Z281>0,""/""&Z281&"" BA"",""""))),"""")",,L281
Land Comp Profiles,Unknown_Field_P281,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D281,INDEX(P$97:P$188,$E281))),"""",INDEX(CompTableDataLand,$D281,INDEX(P$97:P$188,$E281))),"""")",,P281
Land Comp Profiles,Unknown_Field_R281,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D281,INDEX(R$97:R$188,$E281))),"""",INDEX(CompTableDataLand,$D281,INDEX(R$97:R$188,$E281))),"""")",,R281
Land Comp Profiles,Unknown_Field_T281,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D281,INDEX(T$97:T$188,$E281))),"""",INDEX(CompTableDataLand,$D281,INDEX(T$97:T$188,$E281))),"""")",,T281
Land Comp Profiles,Unknown_Field_V281,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D281,INDEX(V$97:V$188,$E281))),"""",INDEX(CompTableDataLand,$D281,INDEX(V$97:V$188,$E281))),"""")",,V281
Land Comp Profiles,Unknown_Field_Y281,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D281,INDEX(L$97:L$188,$E281))),"""",INDEX(CompTableDataLand,$D281,INDEX(L$97:L$188,$E281))),"""")",,Y281
Land Comp Profiles,Unknown_Field_Z281,"=IFERROR(IF(ISBLANK(_xlfn.SINGLE(INDEX(CompTableDataLand,$D281,_xlfn.SINGLE(INDEX(N$97:N$188,$E281))))),"""",_xlfn.SINGLE(INDEX(CompTableDataLand,$D281,_xlfn.SINGLE(INDEX(N$97:N$188,$E281))))),"""")",,Z281
Land Comp Profiles,Unknown_Field_AJ281,"=IFERROR(P281-IF(ISNUMBER(R281),R281,0),0)",,AJ281
Land Comp Profiles,Unknown_Field_B282,=B281,,B282
Land Comp Profiles,Unknown_Field_C282,=C281,,C282
Land Comp Profiles,Unknown_Field_D282,=D281,,D282
Land Comp Profiles,Unknown_Field_E282,=E281+1,,E282
Land Comp Profiles,Unknown_Field_F282,=F281+1,,F282
Land Comp Profiles,Hide,"=IFERROR(IF(N1PropertyType=""Mobile/Manufactured Home Park"",IF(Y282="""","""",Y282)&IF(Z282="""","""","" / ""&Z282),IF(Y282="""","""",IF(Y282=0,""Studio"",Y282&"" BR"")&IF(Z282>0,""/""&Z282&"" BA"",""""))),"""")",,L282
Land Comp Profiles,Unknown_Field_P282,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D282,INDEX(P$97:P$188,$E282))),"""",INDEX(CompTableDataLand,$D282,INDEX(P$97:P$188,$E282))),"""")",,P282
Land Comp Profiles,Unknown_Field_R282,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D282,INDEX(R$97:R$188,$E282))),"""",INDEX(CompTableDataLand,$D282,INDEX(R$97:R$188,$E282))),"""")",,R282
Land Comp Profiles,Unknown_Field_T282,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D282,INDEX(T$97:T$188,$E282))),"""",INDEX(CompTableDataLand,$D282,INDEX(T$97:T$188,$E282))),"""")",,T282
Land Comp Profiles,Unknown_Field_V282,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D282,INDEX(V$97:V$188,$E282))),"""",INDEX(CompTableDataLand,$D282,INDEX(V$97:V$188,$E282))),"""")",,V282
Land Comp Profiles,Unknown_Field_Y282,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D282,INDEX(L$97:L$188,$E282))),"""",INDEX(CompTableDataLand,$D282,INDEX(L$97:L$188,$E282))),"""")",,Y282
Land Comp Profiles,Unknown_Field_Z282,"=IFERROR(IF(ISBLANK(_xlfn.SINGLE(INDEX(CompTableDataLand,$D282,_xlfn.SINGLE(INDEX(N$97:N$188,$E282))))),"""",_xlfn.SINGLE(INDEX(CompTableDataLand,$D282,_xlfn.SINGLE(INDEX(N$97:N$188,$E282))))),"""")",,Z282
Land Comp Profiles,Unknown_Field_AJ282,"=IFERROR(P282-IF(ISNUMBER(R282),R282,0),0)",,AJ282
Land Comp Profiles,Unknown_Field_B283,=B282,,B283
Land Comp Profiles,Unknown_Field_C283,=C282,,C283
Land Comp Profiles,Unknown_Field_D283,=D282,,D283
Land Comp Profiles,Unknown_Field_E283,=E282+1,,E283
Land Comp Profiles,Totals / Wtd. Average,=SUM(P263:P282),,P283
Land Comp Profiles,Totals / Wtd. Average,=SUM(R263:R282),,R283
Land Comp Profiles,Unknown_Field_T283,"=IFERROR(SUMPRODUCT($AJ263:$AJ282,T263:T282)/$AJ283,0)",,T283
Land Comp Profiles,Unknown_Field_V283,"=IFERROR(SUMPRODUCT($AJ263:$AJ282,V263:V282)/$AJ283,0)",,V283
Land Comp Profiles,Unknown_Field_AJ283,=SUM(AJ263:AJ282),,AJ283
Land Comp Profiles,Unknown_Field_B284,=B283,,B284
Land Comp Profiles,Unknown_Field_C284,=C283,,C284
Land Comp Profiles,Unknown_Field_D284,=D283,,D284
Land Comp Profiles,Unknown_Field_E284,=E283+1,,E284
Land Comp Profiles,VeryHidden,=H285,,H284
Land Comp Profiles,Unknown_Field_B285,=B284,,B285
Land Comp Profiles,Unknown_Field_C285,=C284,,C285
Land Comp Profiles,Unknown_Field_D285,=D284,,D285
Land Comp Profiles,Unknown_Field_E285,=E284+1,,E285
Land Comp Profiles,VeryHidden,=H286,,H285
Land Comp Profiles,Unknown_Field_B286,=B285,,B286
Land Comp Profiles,Unknown_Field_C286,=C285,,C286
Land Comp Profiles,Unknown_Field_D286,=D285,,D286
Land Comp Profiles,Unknown_Field_E286,=E285+1,,E286
Land Comp Profiles,VeryHidden,"=1/((I286=""Show"")+(I286<>""Hide"")*(LEN(L286)*(L286<>""N/A"")))",,H286
Land Comp Profiles,Auto,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D286,INDEX(L$97:L$188,$E286))),"""",INDEX(CompTableDataLand,$D286,INDEX(L$97:L$188,$E286))),"""")",,L286
Land Comp Profiles,Unknown_Field_AJ286,=L286,,AJ286
Land Comp Profiles,Unknown_Field_B287,=B286,,B287
Land Comp Profiles,Unknown_Field_B288,=B287,,B288
Land Comp Profiles,Sale Comments,"=""N1_chtCompProfile""&$B288",,L288
Land Comp Profiles,CompNum,=B294,,B293
Land Comp Profiles,Unknown_Field_L293,"=""Land Sale Comparable ""&B293",,L293
Land Comp Profiles,CompNum,=B288+1,,B294
Land Comp Profiles,CompID,"=INDEX('Land Grid'!CompsUsed,$B294*2-1)",,C294
Land Comp Profiles,HT row,"=MATCH(C294,'Land Grid'!CompsSelectedIDs,0)",,D294
Land Comp Profiles,CompNum,=B294,,B295
Land Comp Profiles,CompID,=C294,,C295
Land Comp Profiles,HT row,=D294,,D295
Land Comp Profiles,Field Row,=E294+1,,E295
Land Comp Profiles,CompNum,=B295,,B296
Land Comp Profiles,CompID,=C295,,C296
Land Comp Profiles,HT row,=D295,,D296
Land Comp Profiles,Field Row,=E295+1,,E296
Land Comp Profiles,Unknown_Field_N296,"=IFERROR(INDEX(CompTableDataLand,$D296,INDEX(N$97:N$188,$E296))&"", ""&INDEX(CompTableDataLand,$D296,INDEX(O$97:O$188,$E296))&"" ""&INDEX(CompTableDataLand,$D296,INDEX(P$97:P$188,$E296)),""N/A"")",,N296
Land Comp Profiles,CompNum,=B296,,B297
Land Comp Profiles,CompID,=C296,,C297
Land Comp Profiles,HT row,=D296,,D297
Land Comp Profiles,Field Row,=E296+1,,E297
Land Comp Profiles,VeryHidden,"=1/((I297=""Show"")+(I297<>""Hide"")*LEN(N297)*(N297<>""N/A"")*(N297<>""NAV""))",,H297
Land Comp Profiles,CompNum,=B297,,B298
Land Comp Profiles,CompID,=C297,,C298
Land Comp Profiles,HT row,=D297,,D298
Land Comp Profiles,Field Row,=E297+1,,E298
Land Comp Profiles,Unknown_Field_H298,"=1/(I298<>""Hide"")",,H298
Land Comp Profiles,Unknown_Field_B299,=B298,,B299
Land Comp Profiles,Unknown_Field_C299,=C298,,C299
Land Comp Profiles,Unknown_Field_D299,=D298,,D299
Land Comp Profiles,Unknown_Field_E299,=E298+1,,E299
Land Comp Profiles,Unknown_Field_H299,"=1/((I299=""Show"")+(I299<>""Hide"")*LEN(N299)*(N299<>""N/A"")*(N299<>""NAV""))",,H299
Land Comp Profiles,Unknown_Field_B300,=B299,,B300
Land Comp Profiles,Unknown_Field_C300,=C299,,C300
Land Comp Profiles,Unknown_Field_D300,=D299,,D300
Land Comp Profiles,Unknown_Field_E300,=E299+1,,E300
Land Comp Profiles,Unknown_Field_H300,"=1/((I300=""Show"")+(I300<>""Hide"")*LEN(N300)*(N300<>""N/A"")*(N300<>""NAV""))",,H300
Land Comp Profiles,Unknown_Field_B301,=B300,,B301
Land Comp Profiles,Unknown_Field_C301,=C300,,C301
Land Comp Profiles,Unknown_Field_D301,=D300,,D301
Land Comp Profiles,Unknown_Field_E301,=E300+1,,E301
Land Comp Profiles,Unknown_Field_H301,"=1/((I301=""Show"")+(I301<>""Hide"")*LEN(N301)*(N301<>""N/A"")*(N301<>""NAV""))",,H301
Land Comp Profiles,Unknown_Field_AK301,=N301,,AK301
Land Comp Profiles,Unknown_Field_B302,=B301,,B302
Land Comp Profiles,Unknown_Field_C302,=C301,,C302
Land Comp Profiles,Unknown_Field_D302,=D301,,D302
Land Comp Profiles,Unknown_Field_E302,=E301+1,,E302
Land Comp Profiles,Unknown_Field_H302,"=1/((I302=""Show"")+(I302<>""Hide"")*LEN(N302)*(N302<>""N/A"")*(N302<>""NAV""))",,H302
Land Comp Profiles,Unknown_Field_B303,=B302,,B303
Land Comp Profiles,Unknown_Field_C303,=C302,,C303
Land Comp Profiles,Unknown_Field_D303,=D302,,D303
Land Comp Profiles,Unknown_Field_E303,=E302+1,,E303
Land Comp Profiles,Unknown_Field_H303,"=1/((I303=""Show"")+(I303<>""Hide"")*LEN(N303)*(N303<>""N/A"")*(N303<>""NAV""))",,H303
Land Comp Profiles,Unknown_Field_B304,=B303,,B304
Land Comp Profiles,Unknown_Field_C304,=C303,,C304
Land Comp Profiles,Unknown_Field_D304,=D303,,D304
Land Comp Profiles,Unknown_Field_E304,=E303+1,,E304
Land Comp Profiles,Unknown_Field_H304,"=1/((I304=""Show"")+(I304<>""Hide"")*LEN(N304)*(N304<>""N/A"")*(N304<>""NAV""))",,H304
Land Comp Profiles,Unknown_Field_B305,=B304,,B305
Land Comp Profiles,Unknown_Field_C305,=C304,,C305
Land Comp Profiles,Unknown_Field_D305,=D304,,D305
Land Comp Profiles,Unknown_Field_E305,=E304+1,,E305
Land Comp Profiles,Unknown_Field_H305,"=1/((I305=""Show"")+(I305<>""Hide"")*LEN(N305)*(N305<>""N/A"")*(N305<>""NAV""))",,H305
Land Comp Profiles,Unknown_Field_B306,=B305,,B306
Land Comp Profiles,Unknown_Field_C306,=C305,,C306
Land Comp Profiles,Unknown_Field_D306,=D305,,D306
Land Comp Profiles,Unknown_Field_E306,=E305+1,,E306
Land Comp Profiles,Unknown_Field_H306,"=1/((I306=""Show"")+(I306<>""Hide"")*LEN(N306)*(N306<>""N/A"")*(N306<>""NAV""))",,H306
Land Comp Profiles,Unknown_Field_B307,=B306,,B307
Land Comp Profiles,Unknown_Field_C307,=C306,,C307
Land Comp Profiles,Unknown_Field_D307,=D306,,D307
Land Comp Profiles,Unknown_Field_E307,=E306+1,,E307
Land Comp Profiles,Unknown_Field_H307,"=1/((I307=""Show"")+(I307<>""Hide"")*LEN(N307)*(N307<>""N/A"")*(N307<>""NAV""))",,H307
Land Comp Profiles,Unknown_Field_B308,=B307,,B308
Land Comp Profiles,Unknown_Field_C308,=C307,,C308
Land Comp Profiles,Unknown_Field_D308,=D307,,D308
Land Comp Profiles,Unknown_Field_E308,=E307+1,,E308
Land Comp Profiles,Unknown_Field_H308,"=1/((I308=""Show"")+(I308<>""Hide"")*LEN(N308)*(N308<>""N/A"")*(N308<>""NAV""))",,H308
Land Comp Profiles,Unknown_Field_B309,=B308,,B309
Land Comp Profiles,Unknown_Field_C309,=C308,,C309
Land Comp Profiles,Unknown_Field_D309,=D308,,D309
Land Comp Profiles,Unknown_Field_E309,=E308+1,,E309
Land Comp Profiles,Unknown_Field_H309,"=1/((I309=""Show"")+(I309<>""Hide"")*LEN(N309)*(N309<>""N/A"")*(N309<>""NAV""))",,H309
Land Comp Profiles,Unknown_Field_B310,=B309,,B310
Land Comp Profiles,Unknown_Field_C310,=C309,,C310
Land Comp Profiles,Unknown_Field_D310,=D309,,D310
Land Comp Profiles,Unknown_Field_E310,=E309+1,,E310
Land Comp Profiles,Unknown_Field_H310,"=1/((I310=""Show"")+(I310<>""Hide"")*LEN(N310)*(N310<>""N/A"")*(N310<>""NAV""))",,H310
Land Comp Profiles,Unknown_Field_B311,=B310,,B311
Land Comp Profiles,Unknown_Field_C311,=C310,,C311
Land Comp Profiles,Unknown_Field_D311,=D310,,D311
Land Comp Profiles,Unknown_Field_E311,=E310+1,,E311
Land Comp Profiles,Unknown_Field_H311,"=1/((I311=""Show"")+(I311<>""Hide"")*LEN(N311)*(N311<>""N/A"")*(N311<>""NAV""))",,H311
Land Comp Profiles,Unknown_Field_B312,=B311,,B312
Land Comp Profiles,Unknown_Field_C312,=C311,,C312
Land Comp Profiles,Unknown_Field_D312,=D311,,D312
Land Comp Profiles,Unknown_Field_E312,=E311+1,,E312
Land Comp Profiles,Unknown_Field_H312,"=1/((I312=""Show"")+(I312<>""Hide"")*LEN(N312)*(N312<>""N/A"")*(N312<>""NAV""))",,H312
Land Comp Profiles,Unknown_Field_B313,=B312,,B313
Land Comp Profiles,Unknown_Field_C313,=C312,,C313
Land Comp Profiles,Unknown_Field_D313,=D312,,D313
Land Comp Profiles,Unknown_Field_E313,=E312+1,,E313
Land Comp Profiles,Unknown_Field_H313,"=1/((I313=""Show"")+(I313<>""Hide"")*LEN(N313)*(N313<>""N/A"")*(N313<>""NAV""))",,H313
Land Comp Profiles,Unknown_Field_B314,=B313,,B314
Land Comp Profiles,Unknown_Field_C314,=C313,,C314
Land Comp Profiles,Unknown_Field_D314,=D313,,D314
Land Comp Profiles,Unknown_Field_E314,=E313+1,,E314
Land Comp Profiles,Unknown_Field_B315,=B314,,B315
Land Comp Profiles,Unknown_Field_C315,=C314,,C315
Land Comp Profiles,Unknown_Field_D315,=D314,,D315
Land Comp Profiles,Unknown_Field_E315,=E314+1,,E315
Land Comp Profiles,Unknown_Field_B316,=B315,,B316
Land Comp Profiles,Unknown_Field_C316,=C315,,C316
Land Comp Profiles,Unknown_Field_D316,=D315,,D316
Land Comp Profiles,Unknown_Field_E316,=E315+1,,E316
Land Comp Profiles,Unknown_Field_B317,=B316,,B317
Land Comp Profiles,Unknown_Field_C317,=C316,,C317
Land Comp Profiles,Unknown_Field_D317,=D316,,D317
Land Comp Profiles,Unknown_Field_E317,=E316+1,,E317
Land Comp Profiles,Unknown_Field_T317,"=IFERROR(IF(ISBLANK(INDEX(CompTableDataLand,$D317,INDEX(T$97:T$188,$E317))),TEXT(N318/T316,INDEX(AG$97:AG$188,$E317)),TEXT(INDEX(CompTableDataLand,$D317,INDEX(T$97:T$188,$E317)),INDEX(AG$97:AG$188,$E317))),""N/A"")",,T317
