Tab Name,Field Name,Formula Logic,Depends On,Named Range Dependencies,Cell Ref
Site,Hide,"=1/((R144=""Show"")+(R144<>""Hide"")*(N144<>""Hide""))",,,S144
Site,Other Acres,"=_xlfn.SINGLE(IF(NumberOfParcels = 1,IF(AC144="""","""",AC144),IF(AA144=""Concatenate"",_xlfn.TEXTJOIN("","",TRUE,AC144:AV144),IF(AA144=""Unique Values"",_xlfn.TEXTJOIN("","",TRUE,_xlfn.UNIQUE(AC144:AV144,TRUE)),IF(AA144=""Sum"",SUMIF(AC$18:AV$18,""Show"",AC144:AV144),IF(AC144="""","""",AC144))))))",,,Z144
Site,Sum,"=SUMIF(AC$18:AL$18,""Show"",AC144:AL144)",,,AB144
Site,Hide,"=1/((R145=""Show"")+(R145<>""Hide"")*(N145<>""Hide""))",,,S145
Site,Waste Acres,"=_xlfn.SINGLE(IF(NumberOfParcels = 1,IF(AC145="""","""",AC145),IF(AA145=""Concatenate"",_xlfn.TEXTJOIN("","",TRUE,AC145:AV145),IF(AA145=""Unique Values"",_xlfn.TEXTJOIN("","",TRUE,_xlfn.UNIQUE(AC145:AV145,TRUE)),IF(AA145=""Sum"",SUMIF(AC$18:AV$18,""Show"",AC145:AV145),IF(AC145="""","""",AC145))))))",,,Z145
Site,Sum,"=SUMIF(AC$18:AL$18,""Show"",AC145:AL145)",,,AB145
Site,Hide,"=1/((R146=""Show"")+(R146<>""Hide"")*(N146<>""Hide""))",,,S146
Site,Home Site Acres,"=_xlfn.SINGLE(IF(NumberOfParcels = 1,IF(AC146="""","""",AC146),IF(AA146=""Concatenate"",_xlfn.TEXTJOIN("","",TRUE,AC146:AV146),IF(AA146=""Unique Values"",_xlfn.TEXTJOIN("","",TRUE,_xlfn.UNIQUE(AC146:AV146,TRUE)),IF(AA146=""Sum"",SUMIF(AC$18:AV$18,""Show"",AC146:AV146),IF(AC146="""","""",AC146))))))",,,Z146
Site,Sum,"=SUMIF(AC$18:AL$18,""Show"",AC146:AL146)",,,AB146
Site,VeryHidden,"=1/((BV154=""Show"")+(BV154<>""Hide"")*(IFERROR(AD5,0)))",,,BV153
Site,VeryHidden,"=1/((BW154=""Show"")+(BW154<>""Hide"")*(IFERROR(AE5,0)))",,,BW153
Site,VeryHidden,"=1/((BX154=""Show"")+(BX154<>""Hide"")*(IFERROR(AF5,0)))",,,BX153
Site,VeryHidden,"=1/((BY154=""Show"")+(BY154<>""Hide"")*(IFERROR(AG5,0)))",,,BY153
Site,VeryHidden,"=1/((BZ154=""Show"")+(BZ154<>""Hide"")*(IFERROR(AH5,0)))",,,BZ153
Site,VeryHidden,"=1/((CA154=""Show"")+(CA154<>""Hide"")*(IFERROR(AI5,0)))",,,CA153
Site,VeryHidden,"=1/((CB154=""Show"")+(CB154<>""Hide"")*(IFERROR(AJ5,0)))",,,CB153
Site,VeryHidden,"=1/((CC154=""Show"")+(CC154<>""Hide"")*(IFERROR(AK5,0)))",,,CC153
Site,VeryHidden,"=1/((CD154=""Show"")+(CD154<>""Hide"")*(IFERROR(AL5,0)))",,,CD153
Site,VeryHidden,"=1/((CE154=""Show"")+(CE154<>""Hide"")*(IFERROR(AM5,0)))",,,CE153
Site,VeryHidden,"=1/((CF154=""Show"")+(CF154<>""Hide"")*(IFERROR(AN5,0)))",,,CF153
Site,Unknown_Field_CG153,"=1/((CG154=""Show"")+(CG154<>""Hide"")*(IFERROR(AO5,0)))",,,CG153
Site,Unknown_Field_CH153,"=1/((CH154=""Show"")+(CH154<>""Hide"")*(IFERROR(AP5,0)))",,,CH153
Site,Unknown_Field_CI153,"=1/((CI154=""Show"")+(CI154<>""Hide"")*(IFERROR(AQ5,0)))",,,CI153
Site,Unknown_Field_CJ153,"=1/((CJ154=""Show"")+(CJ154<>""Hide"")*(IFERROR(AR5,0)))",,,CJ153
Site,Unknown_Field_CK153,"=1/((CK154=""Show"")+(CK154<>""Hide"")*(IFERROR(AS5,0)))",,,CK153
Site,Unknown_Field_CL153,"=1/((CL154=""Show"")+(CL154<>""Hide"")*(IFERROR(AT5,0)))",,,CL153
Site,Unknown_Field_CM153,"=1/((CM154=""Show"")+(CM154<>""Hide"")*(IFERROR(AU5,0)))",,,CM153
Site,Unknown_Field_CN153,"=1/((CN154=""Show"")+(CN154<>""Hide"")*(IFERROR(AV5,0)))",,,CN153
Site,Unknown_Field_CO153,"=1/((CO154=""Show"")+(CO154<>""Hide"")*(N1NumberOfParcels>1))",,,CO153
Site,<<Property Type Show/Hide,"=IF(N1NumberOfParcels<=1,""Subject Parcel"",""Parcel 1"")",,,BU158
Site,Multi-Family|Mobile/Manufactured Home Park,=A20,,,BA159
Site,Multi-Family|All,=B20,,,BB159
Site,Multi-Family|Student-Oriented Housing,=C20,,,BC159
Site,Multi-Family|Affordable,=D20,,,BD159
Site,Retail-Commercial|All,=E20,,,BE159
Site,Shopping Center|Super Regional Center/Mall,=F20,,,BF159
Site,Office|All,=G20,,,BG159
Site,Health Care|All,=H20,,,BH159
Site,Senior Housing|All,=I20,,,BI159
Site,Industrial|All,=J20,,,BJ159
Site,Self-Storage|All,=K20,,,BK159
Site,Lodging & Hospitality|All,=L20,,,BL159
Site,<<Property Type Show/Hide,"=MAX(BO$158:BO158)+SUBTOTAL(103,BP159)",,,BO159
Site,<<Property Type Show/Hide,"=1/((BR159=""Show"")+(BR159<>""Hide"")*(BU159<>"""")*(BU159<>0))",,,BP159
Site,<<Property Type Show/Hide,=BN159,,,BR159
Site,<<Property Type Show/Hide,=Y20,,,BT159
Site,Multi-Family|Mobile/Manufactured Home Park,=A21,,,BA160
Site,Multi-Family|All,=B21,,,BB160
Site,Multi-Family|Student-Oriented Housing,=C21,,,BC160
Site,Multi-Family|Affordable,=D21,,,BD160
Site,Retail-Commercial|All,=E21,,,BE160
Site,Shopping Center|Super Regional Center/Mall,=F21,,,BF160
Site,Office|All,=G21,,,BG160
Site,Health Care|All,=H21,,,BH160
Site,Senior Housing|All,=I21,,,BI160
Site,Industrial|All,=J21,,,BJ160
Site,Self-Storage|All,=K21,,,BK160
Site,Lodging & Hospitality|All,=L21,,,BL160
Site,<<Property Type Show/Hide,"=MAX(BO$158:BO159)+SUBTOTAL(103,BP160)",,,BO160
Site,<<Property Type Show/Hide,"=1/((BR160=""Show"")+(BR160<>""Hide"")*(BU160<>"""")*(BU160<>0))",,,BP160
Site,<<Property Type Show/Hide,=BN160,,,BR160
Site,<<Property Type Show/Hide,=Y21,,,BT160
Site,Show,=B22,,,BB161
Site,Show,=C22,,,BC161
Site,Show,=D22,,,BD161
Site,Show,=E22,,,BE161
Site,Show,=F22,,,BF161
Site,Show,=G22,,,BG161
Site,Show,=H22,,,BH161
Site,Show,=I22,,,BI161
Site,Show,=J22,,,BJ161
Site,Show,=K22,,,BK161
Site,Show,=L22,,,BL161
Site,<<Property Type Show/Hide,"=MAX(BO$158:BO160)+SUBTOTAL(103,BP161)",,,BO161
Site,<<Property Type Show/Hide,"=1/((BR161=""Show"")+(BR161<>""Hide"")*(BU161<>"""")*(BU161<>0))",,,BP161
Site,<<Property Type Show/Hide,=BN161,,,BR161
Site,<<Property Type Show/Hide,=Y22,,,BT161
Site,Show,=A23,,,BA162
Site,Multi-Family|All,=B23,,,BB162
Site,Multi-Family|Student-Oriented Housing,=C23,,,BC162
Site,Multi-Family|Affordable,=D23,,,BD162
Site,Retail-Commercial|All,=E23,,,BE162
Site,Shopping Center|Super Regional Center/Mall,=F23,,,BF162
Site,Office|All,=G23,,,BG162
Site,Health Care|All,=H23,,,BH162
Site,Senior Housing|All,=I23,,,BI162
Site,Industrial|All,=J23,,,BJ162
Site,Self-Storage|All,=K23,,,BK162
Site,Lodging & Hospitality|All,=L23,,,BL162
Site,<<Property Type Show/Hide,"=MAX(BO$158:BO161)+SUBTOTAL(103,BP162)",,,BO162
Site,<<Property Type Show/Hide,"=1/((BR162=""Show"")+(BR162<>""Hide"")*(BU162<>"""")*(BU162<>0))",,,BP162
Site,<<Property Type Show/Hide,=BN162,,,BR162
Site,<<Property Type Show/Hide,=Y23,,,BT162
Site,Show,=A24,,,BA163
Site,Multi-Family|All,=B24,,,BB163
Site,Multi-Family|Student-Oriented Housing,=C24,,,BC163
Site,Multi-Family|Affordable,=D24,,,BD163
Site,Retail-Commercial|All,=E24,,,BE163
Site,Shopping Center|Super Regional Center/Mall,=F24,,,BF163
Site,Office|All,=G24,,,BG163
Site,Health Care|All,=H24,,,BH163
Site,Senior Housing|All,=I24,,,BI163
Site,Industrial|All,=J24,,,BJ163
Site,Self-Storage|All,=K24,,,BK163
Site,Lodging & Hospitality|All,=L24,,,BL163
Site,Banded Rows,"=MAX(BO$158:BO162)+SUBTOTAL(103,BP163)",,,BO163
Site,Unknown_Field_BP163,"=1/((BR163=""Show"")+(BR163<>""Hide"")*(BU163<>"""")*(BU163<>0))",,,BP163
Site,Hide,=BN163,,,BR163
Site,Tip: Change column width and row height to fit data (unprotect sheet first),=Y24,,,BT163
Site,Hide,=B25,,,BB164
Site,Hide,=C25,,,BC164
Site,Hide,=D25,,,BD164
Site,Hide,=E25,,,BE164
Site,Hide,=F25,,,BF164
Site,Hide,=G25,,,BG164
Site,Hide,=H25,,,BH164
Site,Hide,=I25,,,BI164
Site,Hide,=J25,,,BJ164
Site,Hide,=K25,,,BK164
Site,Hide,=L25,,,BL164
Site,Hide,"=MAX(BO$158:BO163)+SUBTOTAL(103,BP164)",,,BO164
Site,Hide,"=1/((BR164=""Show"")+(BR164<>""Hide"")*(BU164<>"""")*(BU164<>0))",,,BP164
Site,Hide,=BN164,,,BR164
Site,Tip: Change column width and row height to fit data (unprotect sheet first),=Y25,,,BT164
Site,Hide,=A26,,,BA165
Site,Multi-Family|All,=B26,,,BB165
Site,Multi-Family|Student-Oriented Housing,=C26,,,BC165
Site,Multi-Family|Affordable,=D26,,,BD165
Site,Retail-Commercial|All,=E26,,,BE165
Site,Shopping Center|Super Regional Center/Mall,=F26,,,BF165
Site,Office|All,=G26,,,BG165
Site,Health Care|All,=H26,,,BH165
Site,Senior Housing|All,=I26,,,BI165
Site,Industrial|All,=J26,,,BJ165
Site,Self-Storage|All,=K26,,,BK165
Site,Lodging & Hospitality|All,=L26,,,BL165
Site,Banded Rows,"=MAX(BO$158:BO164)+SUBTOTAL(103,BP165)",,,BO165
Site,Unknown_Field_BP165,"=1/((BR165=""Show"")+(BR165<>""Hide"")*(BU165<>"""")*(BU165<>0))",,,BP165
Site,Hide,=BN165,,,BR165
Site,Unknown_Field_BT165,=Y26,,,BT165
Site,Hide,=B27,,,BB166
Site,Hide,=C27,,,BC166
Site,Hide,=D27,,,BD166
Site,Hide,=E27,,,BE166
Site,Hide,=F27,,,BF166
Site,Hide,=G27,,,BG166
Site,Hide,=H27,,,BH166
Site,Hide,=I27,,,BI166
Site,Hide,=J27,,,BJ166
Site,Hide,=K27,,,BK166
Site,Hide,=L27,,,BL166
Site,Hide,"=MAX(BO$158:BO165)+SUBTOTAL(103,BP166)",,,BO166
Site,Hide,"=1/((BR166=""Show"")+(BR166<>""Hide"")*(BU166<>"""")*(BU166<>0))",,,BP166
Site,Unknown_Field_BR166,=BN166,,,BR166
Site,Unknown_Field_BT166,=Y27,,,BT166
Site,Hide,=A28,,,BA167
Site,Unknown_Field_BB167,=B28,,,BB167
Site,Unknown_Field_BC167,=C28,,,BC167
Site,Unknown_Field_BD167,=D28,,,BD167
Site,Unknown_Field_BE167,=E28,,,BE167
Site,Unknown_Field_BF167,=F28,,,BF167
Site,Unknown_Field_BG167,=G28,,,BG167
Site,Unknown_Field_BH167,=H28,,,BH167
Site,Unknown_Field_BI167,=I28,,,BI167
Site,Unknown_Field_BJ167,=J28,,,BJ167
Site,Unknown_Field_BK167,=K28,,,BK167
Site,Unknown_Field_BL167,=L28,,,BL167
Site,Unknown_Field_BO167,"=MAX(BO$158:BO166)+SUBTOTAL(103,BP167)",,,BO167
Site,Unknown_Field_BP167,"=1/((BR167=""Show"")+(BR167<>""Hide"")*(BU167<>"""")*(BU167<>0))",,,BP167
Site,Unknown_Field_BR167,=BN167,,,BR167
Site,Unknown_Field_BT167,=Y28,,,BT167
Site,Hide,=A29,,,BA168
Site,Unknown_Field_BB168,=B29,,,BB168
Site,Unknown_Field_BC168,=C29,,,BC168
Site,Unknown_Field_BD168,=D29,,,BD168
Site,Unknown_Field_BE168,=E29,,,BE168
Site,Unknown_Field_BF168,=F29,,,BF168
Site,Unknown_Field_BG168,=G29,,,BG168
Site,Unknown_Field_BH168,=H29,,,BH168
Site,Unknown_Field_BI168,=I29,,,BI168
Site,Unknown_Field_BJ168,=J29,,,BJ168
Site,Unknown_Field_BK168,=K29,,,BK168
Site,Unknown_Field_BL168,=L29,,,BL168
Site,Unknown_Field_BO168,"=MAX(BO$158:BO167)+SUBTOTAL(103,BP168)",,,BO168
Site,Unknown_Field_BP168,"=1/((BR168=""Show"")+(BR168<>""Hide"")*(BU168<>"""")*(BU168<>0))",,,BP168
Site,Unknown_Field_BR168,=BN168,,,BR168
Site,Unknown_Field_BT168,=Y29,,,BT168
Site,Hide,=A30,,,BA169
Site,Unknown_Field_BB169,=B30,,,BB169
Site,Unknown_Field_BC169,=C30,,,BC169
Site,Unknown_Field_BD169,=D30,,,BD169
Site,Unknown_Field_BE169,=E30,,,BE169
Site,Unknown_Field_BF169,=F30,,,BF169
Site,Unknown_Field_BG169,=G30,,,BG169
Site,Unknown_Field_BH169,=H30,,,BH169
Site,Unknown_Field_BI169,=I30,,,BI169
Site,Unknown_Field_BJ169,=J30,,,BJ169
Site,Unknown_Field_BK169,=K30,,,BK169
Site,Unknown_Field_BL169,=L30,,,BL169
Site,Unknown_Field_BO169,"=MAX(BO$158:BO168)+SUBTOTAL(103,BP169)",,,BO169
Site,Unknown_Field_BP169,"=1/((BR169=""Show"")+(BR169<>""Hide"")*(BU169<>"""")*(BU169<>0))",,,BP169
Site,Unknown_Field_BR169,=BN169,,,BR169
Site,Unknown_Field_BT169,=Y30,,,BT169
Site,Hide,=A31,,,BA170
Site,Unknown_Field_BB170,=B31,,,BB170
Site,Unknown_Field_BC170,=C31,,,BC170
Site,Unknown_Field_BD170,=D31,,,BD170
Site,Unknown_Field_BE170,=E31,,,BE170
Site,Unknown_Field_BF170,=F31,,,BF170
Site,Unknown_Field_BG170,=G31,,,BG170
Site,Unknown_Field_BH170,=H31,,,BH170
Site,Unknown_Field_BI170,=I31,,,BI170
Site,Unknown_Field_BJ170,=J31,,,BJ170
Site,Unknown_Field_BK170,=K31,,,BK170
Site,Unknown_Field_BL170,=L31,,,BL170
Site,Unknown_Field_BO170,"=MAX(BO$158:BO169)+SUBTOTAL(103,BP170)",,,BO170
Site,Unknown_Field_BP170,"=1/((BR170=""Show"")+(BR170<>""Hide"")*(BU170<>"""")*(BU170<>0))",,,BP170
Site,Unknown_Field_BR170,=BN170,,,BR170
Site,Unknown_Field_BT170,=Y31,,,BT170
Site,Hide,=A32,,,BA171
Site,Unknown_Field_BB171,=B32,,,BB171
Site,Unknown_Field_BC171,=C32,,,BC171
Site,Unknown_Field_BD171,=D32,,,BD171
Site,Unknown_Field_BE171,=E32,,,BE171
Site,Unknown_Field_BF171,=F32,,,BF171
Site,Unknown_Field_BG171,=G32,,,BG171
Site,Unknown_Field_BH171,=H32,,,BH171
Site,Unknown_Field_BI171,=I32,,,BI171
Site,Unknown_Field_BJ171,=J32,,,BJ171
Site,Unknown_Field_BK171,=K32,,,BK171
Site,Unknown_Field_BL171,=L32,,,BL171
Site,Unknown_Field_BO171,"=MAX(BO$158:BO170)+SUBTOTAL(103,BP171)",,,BO171
Site,Unknown_Field_BP171,"=1/((BR171=""Show"")+(BR171<>""Hide"")*(BU171<>"""")*(BU171<>0))",,,BP171
Site,Unknown_Field_BR171,=BN171,,,BR171
Site,Unknown_Field_BT171,=Y32,,,BT171
Site,Show,=B33,,,BB172
Site,Show,=C33,,,BC172
Site,Show,=D33,,,BD172
Site,Show,=E33,,,BE172
Site,Show,=F33,,,BF172
Site,Show,=G33,,,BG172
Site,Show,=H33,,,BH172
Site,Show,=I33,,,BI172
Site,Show,=J33,,,BJ172
Site,Show,=K33,,,BK172
Site,Show,=L33,,,BL172
Site,Show,"=MAX(BO$158:BO171)+SUBTOTAL(103,BP172)",,,BO172
Site,Show,"=1/((BR172=""Show"")+(BR172<>""Hide"")*(BU172<>"""")*(BU172<>0))",,,BP172
Site,Unknown_Field_BR172,=BN172,,,BR172
Site,Unknown_Field_BT172,=Y33,,,BT172
Site,Show,=B35,,,BB173
Site,Show,=C35,,,BC173
Site,Show,=D35,,,BD173
Site,Show,=E35,,,BE173
Site,Show,=F35,,,BF173
Site,Show,=G35,,,BG173
Site,Show,=H35,,,BH173
Site,Show,=I35,,,BI173
Site,Show,=J35,,,BJ173
Site,Show,=K35,,,BK173
Site,Show,=L35,,,BL173
Site,Show,"=MAX(BO$158:BO172)+SUBTOTAL(103,BP173)",,,BO173
Site,Show,"=1/((BR173=""Show"")+(BR173<>""Hide"")*(BU173<>"""")*(BU173<>0))",,,BP173
Site,Unknown_Field_BR173,=BN173,,,BR173
Site,Unknown_Field_BT173,=Y35,,,BT173
Site,Show,=A35,,,BA174
Site,Unknown_Field_BB174,=B36,,,BB174
Site,Unknown_Field_BC174,=C36,,,BC174
Site,Unknown_Field_BD174,=D36,,,BD174
Site,Unknown_Field_BE174,=E36,,,BE174
Site,Unknown_Field_BF174,=F36,,,BF174
Site,Unknown_Field_BG174,=G36,,,BG174
Site,Unknown_Field_BH174,=H36,,,BH174
Site,Unknown_Field_BI174,=I36,,,BI174
Site,Unknown_Field_BJ174,=J36,,,BJ174
Site,Unknown_Field_BK174,=K36,,,BK174
Site,Unknown_Field_BL174,=L36,,,BL174
Site,Unknown_Field_BO174,"=MAX(BO$158:BO173)+SUBTOTAL(103,BP174)",,,BO174
Site,Unknown_Field_BP174,"=1/((BR174=""Show"")+(BR174<>""Hide"")*(BU174<>"""")*(BU174<>0))",,,BP174
Site,Unknown_Field_BR174,=BN174,,,BR174
Site,Unknown_Field_BT174,=Y36,,,BT174
Site,Hide,=B128,,,BB175
Site,Hide,=C128,,,BC175
Site,Hide,=D128,,,BD175
Site,Hide,=E128,,,BE175
Site,Hide,=F128,,,BF175
Site,Hide,=G128,,,BG175
Site,Hide,=H128,,,BH175
Site,Hide,=I128,,,BI175
Site,Hide,=J128,,,BJ175
Site,Hide,=K128,,,BK175
Site,Hide,=L128,,,BL175
Site,Hide,"=MAX(BO$158:BO174)+SUBTOTAL(103,BP175)",,,BO175
Site,Hide,"=1/((BR175=""Show"")+(BR175<>""Hide"")*(BU175<>"""")*(BU175<>0))",,,BP175
Site,Unknown_Field_BR175,=BN175,,,BR175
Site,Unknown_Field_BT175,=Y128,,,BT175
Site,Hide,=A37,,,BA176
Site,Unknown_Field_BB176,=B129,,,BB176
Site,Unknown_Field_BC176,=C129,,,BC176
Site,Unknown_Field_BD176,=D129,,,BD176
Site,Unknown_Field_BE176,=E129,,,BE176
Site,Unknown_Field_BF176,=F129,,,BF176
Site,Unknown_Field_BG176,=G129,,,BG176
Site,Unknown_Field_BH176,=H129,,,BH176
Site,Unknown_Field_BI176,=I129,,,BI176
Site,Unknown_Field_BJ176,=J129,,,BJ176
Site,Unknown_Field_BK176,=K129,,,BK176
Site,Unknown_Field_BL176,=L129,,,BL176
Site,Unknown_Field_BO176,"=MAX(BO$158:BO175)+SUBTOTAL(103,BP176)",,,BO176
Site,Unknown_Field_BP176,"=1/((BR176=""Show"")+(BR176<>""Hide"")*(BU176<>"""")*(BU176<>0))",,,BP176
Site,Unknown_Field_BR176,=BN176,,,BR176
Site,Unknown_Field_BT176,=Y129,,,BT176
Site,Hide,=B130,,,BB177
Site,Hide,=C130,,,BC177
Site,Hide,=D130,,,BD177
Site,Hide,=E130,,,BE177
Site,Hide,=F130,,,BF177
Site,Hide,=G130,,,BG177
Site,Hide,=H130,,,BH177
Site,Hide,=I130,,,BI177
Site,Hide,=J130,,,BJ177
Site,Hide,=K130,,,BK177
Site,Hide,=L130,,,BL177
Site,Hide,"=MAX(BO$158:BO176)+SUBTOTAL(103,BP177)",,,BO177
Site,Hide,"=1/((BR177=""Show"")+(BR177<>""Hide"")*(BU177<>"""")*(BU177<>0))",,,BP177
Site,Unknown_Field_BR177,=BN177,,,BR177
Site,Unknown_Field_BT177,=Y130,,,BT177
Site,Hide,=A39,,,BA178
Site,Unknown_Field_BB178,=B131,,,BB178
Site,Unknown_Field_BC178,=C131,,,BC178
Site,Unknown_Field_BD178,=D131,,,BD178
Site,Unknown_Field_BE178,=E131,,,BE178
Site,Unknown_Field_BF178,=F131,,,BF178
Site,Unknown_Field_BG178,=G131,,,BG178
Site,Unknown_Field_BH178,=H131,,,BH178
Site,Unknown_Field_BI178,=I131,,,BI178
Site,Unknown_Field_BJ178,=J131,,,BJ178
Site,Unknown_Field_BK178,=K131,,,BK178
Site,Unknown_Field_BL178,=L131,,,BL178
Site,Unknown_Field_BO178,"=MAX(BO$158:BO177)+SUBTOTAL(103,BP178)",,,BO178
Site,Unknown_Field_BP178,"=1/((BR178=""Show"")+(BR178<>""Hide"")*(BU178<>"""")*(BU178<>0))",,,BP178
Site,Unknown_Field_BR178,=BN178,,,BR178
Site,Unknown_Field_BT178,=Y131,,,BT178
Site,Auto,"=1/((BR179=""Show"")+(BR179<>""Hide""))",,,BP179
Site,Auto,=BN179,,,BR179
Site,Auto,"=1/((BR180=""Show"")+(BR180<>""Hide""))",,,BP180
Site,Auto,"=1/((BR181=""Show"")+(BR181<>""Hide""))",,,BP181
Site,Auto,=BN181,,,BR181
Site,Auto,"=IF(N1NumberOfParcels<=1,""Subject Parcel"",""Parcel 1"")",,,BU181
Site,Auto,=A38,,,BA182
Site,Auto,=B38,,,BB182
Site,Auto,=C38,,,BC182
Site,Auto,=D38,,,BD182
Site,Auto,=E38,,,BE182
Site,Auto,=F38,,,BF182
Site,Auto,=G38,,,BG182
Site,Auto,=H38,,,BH182
Site,Auto,=I38,,,BI182
Site,Auto,=J38,,,BJ182
Site,Hide,=L38,,,BL182
Site,Hide,"=MAX(BO$158:BO181)+SUBTOTAL(103,BP182)",,,BO182
Site,Hide,"=1/((BR182=""Show"")+(BR182<>""Hide"")*(BU182<>"""")*(BU182<>0))",,,BP182
Site,Hide,=BN182,,,BR182
Site,Hide,=Y38,,,BT182
Site,Totals,=AB38,,,CO182
Site,Auto,=A39,,,BA183
Site,Auto,=B39,,,BB183
Site,Auto,=C39,,,BC183
Site,Auto,=D39,,,BD183
Site,Auto,=E39,,,BE183
Site,Auto,=F39,,,BF183
Site,Auto,=G39,,,BG183
Site,Auto,=H39,,,BH183
Site,Auto,=I39,,,BI183
Site,Auto,=J39,,,BJ183
Site,Hide,=K39,,,BK183
Site,Auto,=L39,,,BL183
Site,Unknown_Field_BO183,"=MAX(BO$158:BO182)+SUBTOTAL(103,BP183)",,,BO183
Site,Unknown_Field_BP183,"=1/((BR183=""Show"")+(BR183<>""Hide"")*(BU183<>"""")*(BU183<>0))",,,BP183
Site,Hide,=BN183,,,BR183
Site,N1SiteSummaryTable,=Y39,,,BT183
Site,Unknown_Field_BU183,=BU182/43560,,,BU183
Site,Parcel 2,=BV182/43560,,,BV183
Site,Parcel 3,=BW182/43560,,,BW183
Site,Parcel 4,=BX182/43560,,,BX183
Site,Parcel 5,=BY182/43560,,,BY183
Site,Parcel 6,=BZ182/43560,,,BZ183
Site,Parcel 7,=CA182/43560,,,CA183
Site,Parcel 8,=CB182/43560,,,CB183
Site,Parcel 9,=CC182/43560,,,CC183
Site,Parcel 10,=CD182/43560,,,CD183
Site,Parcel 11,=CE182/43560,,,CE183
Site,Parcel 12,=CF182/43560,,,CF183
Site,Parcel 13,=CG182/43560,,,CG183
Site,Parcel 14,=CH182/43560,,,CH183
Site,Parcel 15,=CI182/43560,,,CI183
Site,Parcel 16,=CJ182/43560,,,CJ183
Site,Parcel 17,=CK182/43560,,,CK183
Site,Parcel 18,=CL182/43560,,,CL183
Site,Parcel 19,=CM182/43560,,,CM183
Site,Parcel 20,=CN182/43560,,,CN183
Site,Totals,=AB39,,,CO183
Site,Auto,=A40,,,BA184
Site,Auto,=B40,,,BB184
Site,Auto,=C40,,,BC184
Site,Auto,=D40,,,BD184
Site,Auto,=E40,,,BE184
Site,Auto,=F40,,,BF184
Site,Auto,=G40,,,BG184
Site,Auto,=H40,,,BH184
Site,Auto,=I40,,,BI184
Site,Auto,=J40,,,BJ184
Site,Hide,=K40,,,BK184
Site,Auto,=L40,,,BL184
Site,Unknown_Field_BO184,"=MAX(BO$158:BO183)+SUBTOTAL(103,BP184)",,,BO184
Site,Unknown_Field_BP184,"=1/((BR184=""Show"")+(BR184<>""Hide"")*(BU184<>"""")*(BU184<>0))",,,BP184
Site,Hide,=BN184,,,BR184
Site,N1SiteSummaryTable,=Y40,,,BT184
Site,Totals,=AB40,,,CO184
Site,Auto,=A41,,,BA185
Site,Auto,=B41,,,BB185
Site,Auto,=C41,,,BC185
Site,Auto,=D41,,,BD185
Site,Auto,=E41,,,BE185
Site,Auto,=F41,,,BF185
Site,Auto,=G41,,,BG185
Site,Auto,=H41,,,BH185
Site,Auto,=I41,,,BI185
Site,Auto,=J41,,,BJ185
Site,Hide,=K41,,,BK185
Site,Auto,=L41,,,BL185
Site,Unknown_Field_BO185,"=MAX(BO$158:BO184)+SUBTOTAL(103,BP185)",,,BO185
Site,Unknown_Field_BP185,"=1/((BR185=""Show"")+(BR185<>""Hide"")*(BU185<>"""")*(BU185<>0))",,,BP185
Site,Hide,=BN185,,,BR185
Site,N1SiteSummaryTable,=Y41,,,BT185
Site,Unknown_Field_BU185,=BU184/43560,,,BU185
Site,Parcel 2,=BV184/43560,,,BV185
Site,Parcel 3,=BW184/43560,,,BW185
Site,Parcel 4,=BX184/43560,,,BX185
Site,Parcel 5,=BY184/43560,,,BY185
Site,Parcel 6,=BZ184/43560,,,BZ185
Site,Parcel 7,=CA184/43560,,,CA185
Site,Parcel 8,=CB184/43560,,,CB185
Site,Parcel 9,=CC184/43560,,,CC185
Site,Parcel 10,=CD184/43560,,,CD185
Site,Parcel 11,=CE184/43560,,,CE185
Site,Parcel 12,=CF184/43560,,,CF185
Site,Parcel 13,=CG184/43560,,,CG185
Site,Parcel 14,=CH184/43560,,,CH185
Site,Parcel 15,=CI184/43560,,,CI185
Site,Parcel 16,=CJ184/43560,,,CJ185
Site,Parcel 17,=CK184/43560,,,CK185
Site,Parcel 18,=CL184/43560,,,CL185
Site,Parcel 19,=CM184/43560,,,CM185
Site,Parcel 20,=CN184/43560,,,CN185
Site,Totals,=AB41,,,CO185
Site,Auto,=A42,,,BA186
Site,Auto,=B42,,,BB186
Site,Auto,=C42,,,BC186
Site,Auto,=D42,,,BD186
Site,Auto,=E42,,,BE186
Site,Auto,=F42,,,BF186
Site,Auto,=G42,,,BG186
Site,Auto,=H42,,,BH186
Site,Auto,=I42,,,BI186
Site,Auto,=J42,,,BJ186
Site,Hide,=K42,,,BK186
Site,Auto,=L42,,,BL186
Site,Unknown_Field_BO186,"=MAX(BO$158:BO185)+SUBTOTAL(103,BP186)",,,BO186
Site,Unknown_Field_BP186,"=1/((BR186=""Show"")+(BR186<>""Hide"")*(BU186<>"""")*(BU186<>0))",,,BP186
Site,Hide,=BN186,,,BR186
Site,N1SiteSummaryTable,=Y42,,,BT186
Site,Totals,=AB42,,,CO186
Site,Auto,=A43,,,BA187
Site,Auto,=B43,,,BB187
Site,Auto,=C43,,,BC187
Site,Auto,=D43,,,BD187
Site,Auto,=E43,,,BE187
Site,Auto,=F43,,,BF187
Site,Auto,=G43,,,BG187
Site,Auto,=H43,,,BH187
Site,Auto,=I43,,,BI187
